ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
MIG,2022,1,2.1334730145,3872797500000.0,164450000.0,15.1892035437,1.3497076335,10.364233892,413.31825579811493,11038.3397586622,-8.4275440726,0.1113664653918793,0.1483549829,-0.2535022337,0.0389871244,-0.1853679901168411,-452474588779.0,-113135466215.0,0.0,1.1663675923,0.0110734362,1.1659429861,4.009066797469763,0.4387493661,0.0,22.149156809209654,0.0,0.0,22.149156809209654,0.0,0.0,3.0090667975,0.04363538917702541,1.0512704532059245
MIG,2021,4,2.4265935545,4239950000000.0,143000000.0,18.9435746056,1.5965393234,30.9842723476,530.1273823286713,12218.7747282937,-9.3712898532,0.12209477664768291,0.1363764324,-0.2562873284,0.0369391657,-0.23384050066994608,-440582577980.0,-145190741116.0,0.0,1.1952699485,0.0018273974,1.1948697923,3.773316572499405,0.4382979059,0.0,22.07336802391395,0.0,0.0,22.07336802391395,0.0,0.0,2.7586643628,0.046471052968427434,1.0122290216832444
MIG,2021,3,1.7447024679,2917200000000.0,143000000.0,11.9325470305,1.0984251899,15.7367896875,227.68347346853147,11692.5380544965,-6.6163490595,0.07496803296371113,0.1523421001,-0.2580426921,0.0417959427,-0.22379544387491065,-424112606105.0,-97194719470.0,0.0,1.000475047,0.0262577905,0.9999735868,3.8004286279825514,0.454042803,0.0,25.282447876008018,0.0,0.0,25.282447876008018,0.0,0.0,2.800428628,0.04757290603300063,0.9683261328775572
MIG,2021,2,2.3244952486,3810950000000.0,143000000.0,16.6087728912,1.4296701633,41.4462515055,549.8830308461538,11464.854581028,-8.5870863726,0.13431946139970002,0.1483639639,-0.2703724379,0.0411002446,-0.17876105660680622,-436363192827.0,-104650263580.0,0.0,1.0237666534,0.0173182895,1.0230189296,3.618458654717409,0.4774700107,0.0,25.227862478457805,0.0,0.0,25.227862478457805,0.0,0.0,2.6184586547,0.04660964505870037,0.9494703586772648
MIG,2021,1,1.6869256264,2652650000000.0,143000000.0,13.0654808132,1.0478439131,-225.117039793,261.37132655944055,10996.335410014,-6.1158521046,0.07240326007453107,0.13606750965118408,-0.2757139503955841,0.037590719759464264,-0.19078818679770174,-427043848192.0,-98488911737.0,0.0,1.0442290306091309,0.012437775731086731,1.0434589385986328,3.553000567374335,0.468715637922287,0.0,26.04467257723554,0.0,0.0,26.04467257723554,0.0,0.0,2.5530004501342773,0.26851109208739043,0.9106695991730009
MIG,2020,4,1.3718977178,2106000000000.0,130000000.0,10.8603053672,0.8765937968,5.617975051,737.7392266615385,11808.4604918,-4.6806504468,0.14592479091430632,0.1286439822,-0.2709639658,0.037061224,-0.19950710768739574,-410516793967.0,-131121986841.0,0.0,1.0537745181,0.0245151031,1.0531249692,3.597881016436572,0.459159318,0.0,39.60482093053419,0.0,0.0,39.60482093053419,0.0,0.0,2.6159493659,0.27581873935000245,0.889024914257916
MIG,2020,3,1.612359188,2320500000000.0,130000000.0,18.6656581648,1.0317015892,4.3625826708,134.9120389,11070.7341969692,-5.383449214,0.03604574194517831,0.0850265336,-0.2792696263,0.0241556213,-0.22403516613382177,-396768972863.0,-109007475620.0,0.056022409,1.169318669,0.0710024059,1.168602242,3.674740629764922,0.4370261464,0.0,36.85605280811616,0.0,0.0,36.85605280811616,0.0,0.0,2.6747406298,0.2933991954617394,0.8334827176336707
MIG,2020,2,1.0519556585,1495520000000.0,130000000.0,11.2455332106,0.7172790688,2.6913323735,401.5891531769231,10935.8221580692,-3.3409641825,0.1112524912616554,0.0907353857,-0.2681628456,0.0266891367,-0.20230732317672095,-376839903969.0,-94935181565.0,0.0869262865,1.1930215783,0.065649867,1.1920321397,3.6613593203100554,0.4184334745,0.0,42.08259818097309,0.0,0.0,42.08259818097309,0.0,0.0,2.6613593203,0.053418962344608065,0.8233255906696202
MIG,2020,1,0.826748115,1246700000000.0,130000000.0,8.8873785323,0.6382454643,3.8435283071,224.64297223076923,11599.6635806385,-3.4815568095,0.06318544283360111,0.0957283701,-0.2337969527,0.0289741695,-0.1781983119507494,-372309980245.0,-82361214296.0,0.1042752868,1.2445892188,0.0667294715,1.2437049646,3.397085302827538,0.4030605347,0.0,47.462612779269115,0.0,0.0,47.462612779269115,0.0,0.0660876532,2.3970853028,0.2775144678608836,0.8733042409665697
MIG,2019,4,0.8333172041,1233050000000.0,130000000.0,8.6977684696,0.6673407433,5.3173673351,202.35719723076923,11382.2203036308,-3.4422350946,0.046854600167765825,0.1148789753,-0.2396911093,0.0330018372,-0.20904750769976857,-367003619526.0,-117369367945.0,0.0,1.2740744741,0.0593371283,1.2732770695,3.3587356558692827,0.4301285993,0.0,57.72247893370202,0.0,0.0,57.72247893370202,0.0,0.046219671,2.3208685265,0.2838270618547747,0.8569296301733049
MIG,2019,3,0.9481377068,1378000000000.0,130000000.0,7.8766174696,0.8104945902,1.4156109284,208.7940198923077,11179.8106155462,-3.7817134776,0.07463227986777773,0.1175990037,-0.2477164453,0.0330670768,-0.2507883455608289,-372387476558.0,-91209914766.0,0.0943396226,1.2383769422,0.1533192623,1.2374878914,3.1882193705682886,0.3913663744,0.0,47.221944607572375,0.0,0.0,47.221944607572375,0.0,0.0445239937,2.1882193706,0.048177765945084515,0.8416947574286583
MIG,2019,2,1.1174898783,1593800000000.0,130000000.0,9.5645498542,0.0,1.4141743368,451.5244674153846,10971.0165956538,-4.4783905995,0.16560055730488663,0.1108627768,-0.2264848247,0.0297583999,-0.24449922108374236,-362682172967.0,-86664318704.0,0.0815660685,1.2436676188,0.1624656267,1.2424916787,3.266453431765592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227857102,2.2664534318,0.04932175139180026,0.825975275411545
MIG,2019,1,1.5975123438,1626300000000.0,130000000.0,9.7973381591,0.0,1.1904342478,227.78141523076923,7830.9254061308,-3.3052939176,0.08253521585838089,0.1273248451,-0.314143634,0.0328997376,-0.20901774824967126,-356115436213.0,-74990372791.0,0.0799360512,1.1165709773,0.241389395,1.1154984753,4.330804414778114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113540703,3.3308044148,0.07083276244676139,0.5895671301434797
MIG,2018,4,1.2359978069,1790230000000.0,130000000.0,10.7003315369,0.0,2.6918687525,216.9147578,11141.6055293615,-3.7287049295,0.061809436041767946,0.1150864461,-0.336419043,0.0323134711,-0.2700214282711647,-359641272406.0,-123190126629.0,0.0726163677,1.1584936729,0.1208305958,1.1571467343,3.718423763167999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815644073,2.7206916442,0.07409937018260015,0.5724900029709421
MIG,2018,3,1.224574101,1176000000000.0,84000000.0,20.119715447,0.0,10.4929261888,62.495994107142856,11432.5462127024,-4.2414817984,0.014429764270720171,0.0629462845,-0.2642904374,0.017550221,-0.21395174772080733,-293489837952.0,-77837354843.0,0.0,1.0098495043,0.1757746635,1.0079251094,3.77253956458942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563501661,2.7725395646,0.07729317825451877,0.5561591347012408
MIG,2018,2,1.0323205652,985360000000.0,80000000.0,16.6420607017,0.0,10.7286544004,774.7700440125,11931.371335275,-3.3790202151,0.18609139891967708,0.0,0.0,0.0,-0.2404821790405737,0.0,-80097581950.0,0.0,0.0,0.0,0.0,3.6356160499092853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08278193521876903,0.5567699448939466
MIG,2018,1,1.1072465675,991040000000.0,80000000.0,24.5243393235,0.0,4.3855839906,150.2419029625,11188.113256875,-3.6826687051,0.035642815020883414,0.0447905809,-0.2949986454,0.0125398525,-0.23594615924285797,-325905778809.0,-79564983721.0,0.0,1.04262034,0.1521698231,1.0372914839,3.5327074256282534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555840184,2.5327074256,0.10879743718784855,0.522544273285555
MIG,2017,4,1.2479761322,1102000000000.0,80000000.0,24.8373154878,0.0,-21.0382608082,-260.0061055,11037.8713539125,-3.6182262337,-0.051316588770999205,0.0508743078,-0.3448098868,0.0148803961,-0.13813192785236553,-371597075536.0,-55989917438.0,0.0,1.0827583708,0.6828500261,1.0767220994,3.387873729574937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385463853,2.3848924506,0.11096973203293406,0.515585049424199
MIG,2017,3,1.1019847329,996080000000.0,80000000.0,13.6972716153,0.0,3.9650915808,75.85213695,11298.7046265875,0.0,0.015018034277923196,0.0823523257,-0.3431924323,0.0229947432,-0.23676223705030447,0.0,-95665897664.0,0.0642518673,0.9534980303,0.1208801579,0.9484215904,3.736964538640096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29906611590000004,2.7369645386,0.47525235815006855,0.5276604857166023
MIG,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11759583775045886,0.0,0.0,0.0,-0.2776140817959169,0.0,-101803535060.0,0.0,0.0,0.0,0.0,3.625651730067025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11984341587294679,0.5241991275124875
MIG,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081835113593557,0.0,0.0,0.0,-0.23971467459327236,0.0,-75918017029.0,0.0,0.0,0.0,0.0,3.4950832429434704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12225577146576258,0.49917868819122907
MIG,2016,4,1.1380289311,963680000000.0,80000000.0,13.7168690388,0.0,2.5402277676,92.9399577625,10584.9681589125,-3.5828530587,0.022083296711646685,0.0995243983,-0.3123174539,0.0269940708,-0.38633122328337294,-332374993640.0,-130073360126.0,0.066412087,1.180240196,0.7889809786,1.1730896793,3.4554552467236164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291580896,2.4543148433,0.125125487029167,0.49456350344843564
MIG,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03602175581098344,0.0,0.0,0.0,-0.17196368827845007,0.0,-70135017455.0,0.0,0.0,0.0,0.0,5.213010299929676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862635087028322,0.33887554318435187
MIG,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046476289555350096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6714286638703335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18871488747861237,0.3304462633430338
MIG,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11553365986787761,0.0,0.0,0.0,-0.21535259129634995,0.0,-63367428067.0,0.0,0.0,0.0,0.0,3.8480392454071697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17516916355220125,0.3426086684857172
MIG,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023254475500563143,0.0,0.0,0.0,-0.2289306835351718,0.0,-54238458485.0,0.0,0.0,0.0,0.0,4.062058978242176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18557153476242838,0.31118027421100636
MIG,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051170726928213874,0.0,0.0,0.0,-0.2558713876271589,0.0,-59376837501.0,0.0,0.0,0.0,0.0,3.8794756286625893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546411470628252,0.3188339261301018
MIG,2013,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.325590025,2.7004602454,0.0737954932687191,0.0548357478,0.0,0.0259609147,-0.4150372026166751,38727276634.0,-45075104803.0,0.0,2.2056196886,0.9571432986,2.1937776134,3.3161382042810463,0.4501472819,2.1076653626,126.46044412089135,7.8517436336,53.4269999756,187.73918773009137,46.4864897569,0.2832259282,1.3671588931,0.09994906498689689,0.2625654044216653
MIG,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720.09883975,1.3726532002,0.05274227183131212,0.0548357478,0.0,0.0259609147,-0.19816612949598553,38727276634.0,-35334037371.0,0.0,2.2332651813,1.1176030664,2.2084383823,2.3671588931134595,0.4501472819,2.1076653626,126.46044412089135,7.8517436336,53.4269999756,187.73918773009137,46.4864897569,0.1928768597,1.2510248338,0.08596356387812588,0.25355110026263594
