ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
BVB,2021,4,1.4877977508,6902026180000.0,367090000.0,26.8346942647,3.9820262448,1.563966644,-161.7859380533384,12637.4703751124,-0.16573922653167156,0.0583480139,0.003616491,16.492485081389525,15.4927622643,0.26444891459079334,0.8406639157613865
BVB,2021,3,1.5472284072,7268749090000.0,367090000.0,18.8603699915,4.1480291416,2.2135362696,105.27935928518892,12797.722629328,0.11435376967688483,0.0831640024,0.0056468939,14.010608320795859,13.0106083208,0.2667435943937695,0.8513089103999744
BVB,2021,2,1.6503548629,7716598890000.0,367090000.0,18.1709364624,4.7073902548,2.054129846,403.93091612411126,12737.2606172873,0.3587762617622934,0.0928229201,0.0062672327,14.243966224674226,13.2439662247,0.2703938066450073,0.8472869565663326
BVB,2021,1,1.5175123416,6866051360000.0,367090000.0,25.3823507862,4.9741920331,-27.8202481149,330.66822849982293,12325.4351793838,0.3731742484098169,0.0628442355,0.0042425823,15.179828576142386,14.1798285761,0.31217021927902194,0.729305355478428
BVB,2020,4,1.2707332805,4943601030000.0,367090000.0,26.5478794698,3.4916110735,1.7636907864,139.30371298591626,10597.8179737939,0.16373533131613915,0.0421899284,0.0028492722,15.705915632848741,14.7059169181,0.3242638907060619,0.7049704961734674
BVB,2020,3,1.0376480014,3984889996230.0,352333333.0,21.4618333135,3.04646115,2.1243269557,171.69252617946313,10899.6499630082,0.21860330653175536,0.0446491236,0.0031775252,14.207549130148347,13.2075491301,0.31022209144574264,0.6959022089152138
BVB,2020,2,0.9900785808,3744316800000.0,317100000.0,27.2621267611,2.9103026412,1.796588498,34.973194575843586,11926.3260801009,0.05350844603559832,0.0367271606,0.002667404,14.117794575018813,13.117794575,0.31407400316988726,0.68530650337069
BVB,2020,1,0.8497547683,3199856100000.0,317100000.0,21.6407059895,2.4133355607,0.7904095472,120.26490066225166,11875.1907915484,0.12366640940663731,0.039791913,0.0029541205,14.00596899902088,13.005968999,0.3160050806997939,0.6823681847668376
BVB,2019,4,0.0,0.0,300000000.0,0.0,0.0,0.0,196.96333333333334,0.0,0.24354445822908982,0.0352378138,0.0025698378,13.87000679730667,12.8700067973,0.3188365174123759,0.6768739004579383
BVB,2019,3,0.0,0.0,300000000.0,0.0,0.0,0.0,96.76666666666667,0.0,0.10718307519060717,0.0129508243,0.0009810817,13.064216704102243,12.0642167041,0.3076918682093606,0.666063823596217
BVB,2019,2,0.0,0.0,300000000.0,0.0,0.0,0.0,70.62333333333333,0.0,0.09201257697752994,0.0241966312,0.0018323645,12.915407428096849,11.9154074281,0.3023596541745628,0.660460994554434
BVB,2019,1,0.0,0.0,300000000.0,0.0,0.0,0.0,56.93,0.0,0.09053369237945803,0.0113268688,0.0008693731,13.291468731961526,12.291468732,0.21923465054356417,0.6259754812307629
BVB,2018,4,0.0,0.0,300000000.0,0.0,0.0,0.0,-70.96666666666667,0.0,-0.09911822490386138,0.0277326424,0.002174044,13.557619363171263,12.5576193632,0.22349565195111926,0.622391511736653
BVB,2018,3,0.0,0.0,300000000.0,0.0,0.0,0.0,223.66333333333333,0.0,0.40619778676417173,0.0334808222,0.0027888737,13.070556823902754,12.0705568239,0.19832538544249137,0.6097412482932405
BVB,2018,2,0.0,0.0,300000000.0,0.0,0.0,0.0,-80.93,0.0,-0.10762492852045091,0.0,0.0,12.181467811912915,0.0,0.19538730449747868,0.6125951230815273
BVB,2018,1,0.0,0.0,300000000.0,0.0,0.0,0.0,241.53666666666666,11361.2633333333,0.37290098138608563,0.0310324983,0.002869103,10.849138549439484,9.8491385494,0.1986519104829598,0.6176320335910975
BVB,2017,4,0.0,0.0,300000000.0,0.0,0.0,0.0,-7.68,0.0,-0.01082625366513796,0.0100781892,0.0009277622,11.933084149938303,10.9330841499,0.20496321165455741,0.6059155447863315
BVB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236873508353222,0.0,0.0,9.957982984175866,0.0,0.1785825103182305,0.6044439391506925
BVB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07119510233728502,0.0,0.0,10.518424538495193,0.0,0.1501646116398075,0.599733750099201
BVB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748772455344606,0.0,0.0,10.122473642236873,0.0,0.12271654311913097,0.6005493758800176
BVB,2016,4,0.0,0.0,300000000.0,0.0,0.0,0.0,139.67,11035.4933333333,0.38908905190825516,0.0008107024,8.74536e-05,9.782026660641662,8.7820266606,0.10127473533882189,0.5999222084000341
BVB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07025731809809917,0.0,0.0,9.021975459675907,0.0,0.11164993731657409,0.5921955992757874
BVB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338909716154128,0.0,0.0,8.673717013678964,0.0,0.11506430811569492,0.5919574894610811
BVB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,8.92667769274367,0.0,0.11305475263792715,0.6013992503328124
BVB,2015,4,0.0,0.0,300000000.0,0.0,0.0,0.0,-46.04333333333334,11044.1266666667,-0.09854251532035413,0.0,0.0,8.75854043687776,0.0,0.11390337790403225,0.60039154205307
BVB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23762241976796747,0.0,0.0,8.489396777452571,0.0,0.11013430034641375,0.5922566670136534
BVB,2013,2,0.0,0.0,300000000.0,0.0,0.0,0.0,-18.01858992,10476.1694513033,-0.0415208089168405,0.0621915991,0.0108493882,6.530686721430896,5.3299643062,0.09687089564501189,0.5695157002011874
BVB,2013,1,0.0,0.0,300000000.0,0.0,0.0,0.0,111.45918596,10884.9559552633,0.24491292096774492,0.0621915991,0.0108493882,6.189991571781962,5.3299643062,0.06068353663820271,0.5972830152835242
