ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HAD,2022,1,0.8155538885,58000000000,4000000,11.0454999085,0.4422213621,7.3978764765,-217.006462,17779.32789475,4.6136031888,0.17613694226936116,-0.07539432090719553,0.0739073511,0.0545494452,0.0531115939,-0.07549805640809333,11171975755.0,-869220170,0.0344827586,3.2798117302,0.3233208051,2.0389425268,0.0,1.280813232553311,1.3265847275,5.5520127235,0.9034518570960933,88.5475690946,4.3533475439,93.80436849559608,4.1220781523,0.2808132326,0.29902419495114196,1.777932789475
HAD,2021,4,0.9390801296,67600000000,4000000,21.4548387595,0.5341114376,210.5352453426,6.193644,17996.33435675,6.4167858933,0.20317888106499601,0.0011902535223226771,0.042293551,0.0247289619,0.0344810106,-0.0755056644169603,9528611985.0,-1571615447,0.0591715976,3.5089335291,0.181986899,2.275466364,0.0,1.24800402209831,1.3850752323,4.866380618,0.12237702727292563,71.6999514935,3.2839626491,75.10629116987293,5.090658953,0.2480040221,0.31773273160238347,1.799633435675
HAD,2021,3,0.9171690352,66000000000,4000000,-1280.4910877335,0.5343683447,6.1314163819,707.4327875,17990.14071275,8.755293542,0.2287032801565911,0.055258225463100864,-0.0007057111,-0.0190408538,-0.0005203228,0.0627030902200095,6768366604.0,3210976938,0.0606060606,2.2536230102,0.1961022667,1.5580585641,0.0,1.4776885325532485,1.2468341525,4.631243707,0.7119151543709716,82.3802400894,6.3682591777,89.46041442147097,4.4306741471,0.4776885326,0.3410963307335902,1.799014071275
HAD,2021,2,0.9720698905,67200000000,4000000,14.252667945,0.5014101766,15.4966808419,816.13184075,17282.70792525,5.2878228972,0.2795749743433348,0.06855496875232776,0.0627869564,0.0552680243,0.0459197903,0.06529453907146801,11997779781.0,3109268567,0.0595238095,1.971238244,0.0961640827,1.3006531537,0.0,1.5652707851688514,1.3052777017,4.7874575431,5.98473667132224,78.3218234448,6.2516006058,90.55816072192223,4.6602592221,0.5652707852,0.3733388419891766,1.728270792525
HAD,2021,1,0.9399898546,69600000000,4000000,10.1483706501,0.486072036,2.4273430735,-742.0571765,18510.8380845,4.4162644776,-0.042943004557022116,-0.4287823330859909,0.0896980084,0.0959046317,0.0637458199,-0.42882259174914034,15317286860.0,-2968507395,0.0574712644,3.9262075296,0.1326960933,2.4460336881,0.0,1.1989575271626325,1.3309060382,4.8516116042,14.112261519760654,77.1630046465,12.5717008931,103.84696705936065,4.7302460768,0.1989575272,0.3670402653696768,1.85108380845
HAD,2020,4,0.9868645595,76000000000,4000000,9.1812909757,0.5053587223,3.7946770958,-794.393133,19252.895261,3.8713236588,0.05821662462717403,-0.1789224181915752,0.1086964544,0.1065704532,0.085008453,-0.2658818603371942,16496587445.0,-4721928670,0.0263157895,3.7820624963,0.3370817397,2.7555852957,0.0,1.2065448660366034,1.5444224236,4.7156603557,0.9794818935951872,63.3846419132,2.858926748,67.2230505547952,5.7584927355,0.206544866,0.3784380972953759,1.9252895261
HAD,2020,3,1.1273345081,90400000000,4000000,6.8734499163,0.5628908491,2.6037276633,1899.045151,20047.288394,3.6972488402,0.29664319681721346,0.12307300965565232,0.173163084,0.1675550418,0.1185583517,0.1361271127620755,21168071896.0,8401891987,0.0221238938,2.1529017515,0.2987954951,1.5885624826,0.0,1.5065229874948642,1.4477138754,4.9788755606,15.110876454352052,79.4938732912,12.4472925117,107.05204225725205,4.5915488186,0.5065229875,0.3722121229738618,2.0047288394
HAD,2020,2,0.7775531352,58000000000,4000000,6.2620679618,0.3661791773,2.8738815096,1351.96610625,18648.243243,2.0113473764,0.32413377560076506,0.09523275029596637,0.1246617378,0.1250282903,0.0815666107,0.11252194447847795,18053900161.0,6389644515,0.0344827586,1.716350738,0.4072214515,1.1838648538,0.0,1.7139661621744324,1.3948790413,4.8251631118,12.676026113847598,82.8207119162,12.3466693563,107.8434073863476,4.4071101486,0.7139661622,0.4274681883234378,1.8648243243
HAD,2020,1,0.6724987744,49600000000,4000000,5.4541023847,0.3151551605,4.3553403888,-387.19237025,18438.69531325,2.0764647604,0.10156329704331911,-0.10949424148716183,0.1243776514,0.1212443041,0.0773121152,-0.1300638401066457,18651374089.0,-1839721463,0.0403225806,2.8612598089,0.5568565329,1.4124070187,0.0,1.2646909863651168,1.3379701325,4.6972606936,6.264457515228047,87.9445005368,10.5963905709,104.80534862292805,4.1503447944,0.2646909864,0.4427222555510167,1.843869531325
HAD,2019,4,0.6799736953,51200000000,4000000,5.1623602993,0.3224788294,3.6720406495,424.195178,18824.257597,2.2392252297,0.19732070482550912,0.06071191223200915,0.0,0.0,0.0,0.017327921369164494,0.0,484281942,0.0,0.0,0.0,0.0,0.0,1.352444081366571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46018501995167416,1.881762119975
HAD,2019,3,0.9133698083,67200000000,4000000,5.8951069979,0.4127039855,4.2242767638,926.5600915,18393.42602175,3.0289731134,0.22135097569985834,0.06227529602511255,0.1556039873,0.1256790929,0.0815029378,0.07211816250504423,19095814229.0,4292026888,0.0,1.6455331324,0.16217382,1.1284203781,0.0,1.7844037024526709,1.1641965093,4.8991111291,12.258275356876958,89.2917734699,10.3288429237,111.87889175047695,4.0877225954,0.7844037025,0.4366773483228338,1.839342602175
HAD,2019,2,1.208001486,84400000000,4000000,7.7893278643,0.5577241896,2.0046544268,1309.95511075,17466.86593025,3.8485053645,0.3198837603385396,0.09394373733597905,0.148721336,0.1231807954,0.0710626882,0.10767611662501417,17981090621.0,6005759757,0.0,1.4017894082,0.2046175399,0.9352016776,0.0,2.06320375490706,0.9924808486,4.5435047511,13.193327232658506,100.7311746248,12.2207358164,126.1452376738585,3.6235058447,1.0632037549,0.49524787752671484,1.746686593025
HAD,2019,1,1.1932227797,88800000000,4000000,9.9422239876,0.5814025939,3.6316536854,-187.86079475,18605.07557975,4.9040505005,0.20271585051192245,-0.048380090029025394,0.1230316541,0.0885368942,0.0544086289,-0.057416169526700034,16684736094.0,-891792242,0.0,1.5124207443,0.1076761919,1.0639902727,0.0,1.8707044757523998,0.9304099796,4.6477907016,22.645286439238912,100.3104901457,12.5981982845,135.55397486943892,3.6387021883,0.8707044758,0.44021970501503627,1.860507557975
HAD,2018,4,1.4792792061,111200000000,4000000,10.7640760922,0.7083658026,27.8105056479,801.16664,18792.9363745,6.2161024194,0.1556527415358242,0.10012540723607984,0.1389619484,0.1033579514,0.0636544491,-0.004977672601191951,16766581591.0,-159318013,0.0539568345,1.4798366368,0.3551953643,1.0853384609,0.0,1.9262491095920142,0.9672704862,4.545634488,15.905870142063575,84.6579916433,15.0446358175,115.60849760286357,4.3114653787,0.9262491096,0.4450399783106018,1.87929363745
HAD,2018,3,1.2227813231,88000000000,4000000,10.1011936397,0.5637780184,-35.1086355478,785.5735375,17991.7697345,4.1704679554,0.25184301674294635,0.06544466020562566,0.0961088,0.1097122349,0.0478611336,0.07605366081595749,16795338366.0,3651680255,0.0681818182,1.2747276751,0.1635786137,0.9663644876,0.0,2.5252429575273587,0.8575264774,4.6299192918,22.774077544616375,101.5272126286,15.6870877461,139.98837791931638,3.5950952513,1.5252429575,0.45033766122313973,1.79917697345
HAD,2018,2,1.778429099,122400000000,4000000,10.5689205178,0.7378828478,24.8345746612,834.02142775,17206.196197,5.4295235016,0.28758544615009857,0.05834258519882193,0.0,0.0,0.0,0.06974999402783408,0.0,3988372432,0.0490196078,0.0,0.0,0.0,0.0,2.7734066826647146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768837335285443,1.7206196197
HAD,2018,1,3.072301626,201600000000,4000000,15.0671553067,1.202069866,18.0772809069,161.903155,16404.6393015,8.3983055743,0.2136340687540221,0.032742405800243755,0.1004226335,0.1877649771,0.0721240837,0.014604514243562898,23113548837.0,288862944,0.0297619048,1.1560239797,0.0674500844,0.8723307519,-103.87681915635017,2.6912319211866578,0.9040279618,4.6658508527,24.239947665908364,89.0998838547,13.9500367281,127.28986824870836,4.0965261032,1.6912319212,0.5379932441698374,1.64046393015
HAD,2017,4,2.6390416841,194000000000,4000000,14.7008676822,1.1901998778,9.594240779,396.4623055,18377.88326425,7.9861953296,0.19713531833747502,0.050966877497666485,0.1153424072,0.173372102,0.0745960125,-0.0010684959062934776,23354631128.0,-33246561,0.0412371134,1.2684868319,0.0884336766,1.0064897916,0.0,1.1454352953880609,0.9213797861,4.0912114218,13.705406590127065,76.9646496515,11.3576264612,102.02768270282706,4.7424369714,1.4456856325,0.21975702073492256,3.904301415175
HAD,2017,3,1.1980865369,190000000000,4000000,12.3658537613,1.1232918253,5.5252278719,1502.894607,39646.55184625,6.6043717211,0.252054248590115,0.10399807153612838,0.0986543886,0.0967237625,0.0835941461,0.12295760410091834,26579373472.0,7107528721,0.0421052632,4.5079261822,0.430731723,3.5409729523,0.0,1.2116869783669175,0.9202532796,4.1959345297,24.093688644258233,85.2170721437,12.5813143919,121.89207517985822,4.2831793069,0.2116869784,0.2235392870386097,3.964655184625
HAD,2017,2,1.1797505341,180000000000,4000000,10.9545117132,0.9764004512,6.1189004841,1283.7641905,38143.65723925,5.9481444589,0.2604918214832506,0.08701760638767321,0.1058940474,0.1074276008,0.0887890135,0.0840125247314244,27977100619.0,4957721789,0.0444444444,3.4903681742,0.3246977381,2.7109130935,0.0,1.2742831910133248,0.9961489537,4.7469882526,25.57237324157746,78.8257283179,13.2514114686,117.64951302807745,4.6304678408,0.274283191,0.2536770673642478,3.814365723925
HAD,2017,1,1.0018773367,156800000000,4000000,9.1509888567,0.828530523,6.1011146457,298.670246,39126.54629875,4.971884538,0.2662883313207605,0.07854132081489146,0.0,0.0,0.0,0.06964468066491225,0.0,1059355442,0.0510204082,0.0,0.0,0.0,0.0,1.1156571511946756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27490836192443685,3.912654629875
HAD,2016,4,0.9658009609,150000000000,4000000,8.7664168188,0.7964705658,5.4039674856,755.89380425,38827.87605275,4.7642715431,0.19126054350208752,0.08145748084658316,0.1113938306,0.0,0.0984943123,0.05965897972433044,29585859684.0,2214448700,0.0533333333,6.2949661397,0.7352918483,5.0061322983,0.0,1.1204989465917137,1.0840855049,4.9099572001,17.61542614624427,61.4399224482,6.7854020589,85.84075065334427,5.940762707,0.1204989466,0.2837358987208811,3.882787605275
HAD,2016,3,1.0007170804,156400000000,4000000,9.0144590487,0.8162926957,17.8402656753,1769.5682295,39071.9822485,4.7686260519,0.2270668889451932,0.0969499125128226,0.1136824575,0.0,0.0955032288,0.11175519422952651,28601264396.0,8159200398,0.0511508951,3.9072961155,0.4891740071,3.0543640529,0.0,1.2617494303643277,1.0546583964,6.1099915246,23.516618405179965,78.5135592357,12.2139488359,114.24412647677997,4.648878532,0.2617494304,0.18903638060322764,3.90719822485
HAD,2016,2,1.1259324927,168000000000,4000000,9.4474151292,0.8781325035,-72.4249355237,1459.55777975,37302.414019,5.6817003732,0.25731398928428856,0.09134820732341926,0.117218809,0.0,0.0981406056,0.09651737384188287,26145087712.0,6168602012,0.0476190476,3.6704262273,0.4788859463,2.7353612381,0.0,1.2722217720903475,1.055848677,5.9771050102,23.99374230290135,74.2946393558,11.7326404991,110.02102215780135,4.9128712807,0.2722217721,0.1947223067064849,3.7302414019
HAD,2016,1,1.074011084,164400000000,4000000,7.6546694591,0.8287143883,15.5010805791,292.6686395,38267.76148925,4.1211745484,0.2523216967895671,0.08191683097038861,0.1425307099,0.0,0.1181104534,0.06657870543300429,29330347144.0,951477195,0.0486618005,9.0551598767,2.41104258,6.9876145125,0.0,1.0859587871549283,1.0909626925,5.8146319579,22.408492071208002,70.9248903595,13.8933187856,107.226701216308,5.1462892385,0.0859587872,0.2233445314511264,3.826776148925
HAD,2015,4,1.2034203624,182800000000,4000000,8.5697639272,0.9262296927,9.7046413899,815.681376,37975.09284975,3.7896262181,0.2503849339841712,0.08078950470544467,0.0,0.0,0.0,0.07737530351052697,0.0,3124841241,0.0437636761,0.0,0.0,0.0,0.0,1.1416704100444461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21491986672795535,3.797509284975
HAD,2015,3,1.0246489264,156400000000,4000000,7.1608572612,0.8169649279,7.525098754,1877.7526765,38159.41147375,1.403390685,0.20609516320713517,0.10327716038130604,0.0,0.0,0.0,0.1305368079471299,0.0,9493515879,0.0511508951,0.0,0.0,0.0,0.0,1.279536610407051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21058700984625794,3.815941147375
HAD,2015,2,1.1631221228,168800000000,4000000,7.6448815807,0.9095908776,-20.4621374346,2383.168995,36281.65879725,2.6380936117,0.29911901597175383,0.13430786633692401,0.1506663136,0.0,0.126877513,0.15833062642264273,33951765892.0,11237722708,0.0473933649,3.184921858,1.675985756,2.458220595,0.0,1.3257493188030811,1.06637345,5.0295376017,17.01519263295323,80.5351332566,11.9952136334,109.54553952295323,4.5321834737,0.3257493188,0.2583379765208097,3.628165879725
HAD,2015,1,1.1638545079,172000000000,4000000,7.8343440946,0.881894918,0.0,256.09927525,36946.198781,1.9543030886,0.269318065295601,0.07719238635310921,0.0,0.0,0.0,0.062157131420468754,0.0,824868724,0.0465116279,0.0,0.0,0.0,0.0,1.072918574850397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26720233702571977,3.6946198781
HAD,2014,4,1.3465246327,200000000000,4000000,8.6681277008,1.0147805976,7.4535643738,943.21915775,37132.629277,2.707671867,0.16446523942448812,0.10946488941262303,0.1623085455,0.0,0.1434129454,0.11253556813482209,42999113586.0,3878712320,0.0,6.7364326851,4.6668392598,5.1693077413,0.0,1.120566015716345,1.2250152675,5.189507738,10.253304211664092,68.6256218228,8.2970338567,87.17595989116408,5.3187131905,0.1205660157,0.2701092963867364,3.7132629277
HAD,2014,3,1.3539872531,196000000000,4000000,8.4499850973,0.9911652953,0.0,1937.54575425,36189.4101195,2.1425267013,0.21849560699375511,0.11590898148261744,0.167368504,9.8,0.1347144164,0.13297266928262239,47102389023.0,8891136045,0.0408163265,4.2890206388,2.8006324506,3.4375538444,0.0,1.2345309268021654,1.1484813044,5.9322081175,23.560408823648952,78.7060097114,17.4722137954,119.73863233044895,4.6375111803,0.2345309268,0.21063357860294732,3.61894101195
HAD,2014,2,1.0510376783,144000000000,4000000,6.0580830785,0.7587682163,0.0,2351.7892955,34251.86436525,1.1092341455,0.25290816691902673,0.11695652520324222,0.174569801,7.2,0.1406250401,0.1366813922626604,45481857962.0,10993686232,0.0555555555,2.617413977,1.4996169187,2.0292199389,0.0,1.4553225032349613,1.1227647094,5.5276873441,23.4628790902661,86.8256926079,19.04856217,129.3371338681661,4.2038248015,0.4553225032,0.23824383545174183,3.425186436525
HAD,2014,1,1.1479448564,158000000000,4000000,5.6599980434,0.8114864626,0.0,535.704144,34409.3183385,1.7743357328,0.27338964440606556,0.13984256377210771,0.2089562949,7.9,0.1706761665,0.11069832704889544,49446629599.0,1696237567,0.0506329113,6.6649116383,3.979245676,4.6822036616,0.0,1.1282929290497081,1.1904410158,5.6619639482,17.84057109428512,81.303670497,10.8822425741,110.02648416538513,4.4893422125,0.128292929,0.24971026047284858,3.44093183385
HAD,2013,4,1.4111036214,191600000000,4000000,6.5266922608,0.9449694343,12.5566930373,973.78760125,33945.06205825,2.1045848139,0.23085875817388782,0.11088876765620921,0.2268799003,0.0,0.1954614441,0.13095272582082307,53726673692.0,4599929946,0.0417536534,5.9460888606,4.0163320645,4.4527760618,0.0,1.151030992664506,1.350008422,5.7375470119,9.457984000067865,59.6581588794,6.3968498591,75.51299273856786,6.11819082,0.1439979923,0.26555237484997907,3.37376518015
HAD,2013,3,1.1846985215,160000000000,4000000,5.8528803704,0.7726894289,-55.3794043999,2081.19276375,33763.86420075,2.117086656,0.33894282686384675,0.14134066614867352,0.214123511,8.0,0.1729693069,0.26075402849649504,47878305976.0,15358054041,0.05,4.1183854522,2.6957031495,3.1642134668,0.0,1.2298928559050293,1.3101883153,6.1941947487,17.727717571048856,63.748362354,8.7051624646,90.18124238964884,5.7256372794,0.2298928559,0.25533463104197945,3.376386420075
HAD,2013,2,1.3224894903,167600000000,4000000,5.0429185604,0.7066193059,0.0,3388.11649,31682.67143675,1.5439620854,0.2989920498303118,0.15877563096926292,0.2670266422,8.38,0.2077514968,0.20609308375895802,59412792165.0,17591298395,0.0477326968,2.7884439053,1.7900173908,2.2336425597,-125.4740272848277,1.4005679914361364,1.4826567438,7.4709349591,18.13613391744634,48.6672216398,9.7734405272,76.57679608444633,7.4999144742,0.4005679914,0.2593084530340587,3.168267143675
HAD,2013,1,1.0782661288,135600000000,4000000,4.4487736869,0.5699512336,0.0,688.585661,31439.3627825,1.2894653758,0.22704111887634834,0.11782514676838975,0.2540432222,6.78,0.194284224,0.094427642766735,56191628727.0,2207390276,0.0589970501,5.4688879317,3.28621167,4.2663075034,0.0,1.164888729587597,1.5164921007,7.6126869991,17.307996617253597,46.1721193922,13.7026029352,77.1827189446536,7.9052035038,0.1648887295,0.25846303908783747,3.14393627825
