ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
ACB,2017,2,2.1603423783,30858710314400,985901288,18.7900150135,3.2250634813,6.4449418201,509.1260211438125,14488.4441995363,0.24850288728880018,0.1147888559,0.0,0.006703741,0.0,17.860525552888692,16.8605255529,0.20463259166942405,0.3332318098507652
ACB,2017,1,1.8208897388,25436253230400,985901288,17.0362777989,2.9782639281,-6.6398752114,485.0039307383479,14168.8974626211,0.2506023111347767,0.1071580731,0.0,0.0063812265,0.0,17.280560237267714,16.2805602373,0.19943312906313093,0.3258822879830158
ACB,2016,4,1.5869748561,23464450654400,985901288,16.8409406614,3.1027364561,-112.7369275301,333.0526128696974,14997.0870105626,0.16871152562628997,0.0987084742,0.0,0.0060908237,0.0,16.61705157097676,15.617051571,0.20270323314500555,0.31483754245471757
ACB,2016,3,1.653325433,23858811169600,985901288,20.348648764,3.7770712703,-11.3869755451,338.59576416335915,14637.1667165229,0.20146447415987065,0.0884817883,0.0,0.0054407283,0.0,16.674915593338394,15.6749155933,0.2004182810913049,0.30728164704814764
ACB,2016,2,1.3446530992,17208458841600,896273898,15.3275806497,2.6595898922,-4.7186383237,393.53929729190884,14278.7757019462,0.20662136901689962,0.0865370033,0.0,0.00543589,0.0,16.56758050058114,15.5675805006,0.1884991573032449,0.29975785618211453
ACB,2016,1,1.2380123095,15505538435400,896273898,14.6294673111,2.4579914342,18.7413890889,346.18435356911397,13974.01291356,0.19618227457526383,0.0833759731,0.0,0.0053406894,0.0,16.01631082599051,15.016310826,0.1893282826274711,0.2933598958809183
ACB,2015,4,1.3052545751,15953675384400,896273898,16.2327156712,2.564780412,5.4794468026,196.01597278692591,13637.186445721,0.10616258313402116,0.0,0.0,0.0,0.0,15.754160181839481,0.0,0.1939048958744378,0.2862888148574204
ACB,2015,3,1.4123015513,17029204062000,896273898,17.6570395774,2.5018149749,5.969418589,316.9042416986688,13453.2175389372,0.19299391188541298,0.0,0.0,0.0,0.0,15.298959376648579,0.0,0.1965890701056319,0.28242671027277005
ACB,2015,2,1.5498545589,18283987519200,896273898,19.421929369,2.9786131583,3.2824923718,323.4401901549073,13162.5254013425,0.2120076556227653,0.0,0.0,0.0,0.0,15.353217034473047,0.0,0.20660777832350033,0.276324138610237
ACB,2015,1,1.4642418697,17746223180400,896273898,18.2849985195,2.8501684335,3.6992019422,313.2011326296596,13522.3561141585,0.20201239504083224,0.0,0.0,0.0,0.0,14.772335685566393,0.0,0.20187989368341905,0.28387815341610606
ACB,2014,4,1.2480127532,14788519317000,896273898,15.6031138245,2.4418418246,12.1423776279,127.56368366313843,13221.0187411385,0.08500766936736455,0.0764453393,0.0,0.0054984281,0.0,14.487810050298844,13.4878100502,0.2262229938237373,0.27755210370361577
ACB,2014,3,1.1393858818,14250754978200,896273898,26.3701131051,2.6022735138,5.4038453944,294.769267061708,13954.8859203752,0.2647650983170699,0.0435096691,15.3660207653,0.0031248028,0.0,14.342019444488862,13.3420194444,0.21100132721428913,0.2800169667437026
ACB,2014,2,1.1194156249,13737685716100,909780511,20.388517882,2.4055105831,22.3209459978,355.3142720596265,13489.1810185193,0.23632510218568809,0.0541022964,14.8127986415,0.0040181302,0.0,14.446860602105867,13.4468606021,0.217349236819431,0.2747511504525534
ACB,2014,1,1.1049906553,14101597920500,909780511,18.4674396158,2.4969673112,-20.8818507164,274.8113385339379,14027.2679461695,0.2369892774811939,0.0607761834,15.2051906584,0.0045858771,0.0,13.586751487944234,12.5867514879,0.19643167641390455,0.2857110450682752
ACB,2013,4,1.2307308185,15389306762500,921515375,18.7932448787,2.7239702233,-2.5323648747,-318.0912743859537,13569.1734931715,-0.33050923900542567,0.0657809208,0.0,0.0048205138,0.0,13.336703362168866,12.3234403123,0.20418602597565477,0.27989983218576064
ACB,2013,3,1.1652941119,14928549075000,921515375,15.7799720057,2.6563675252,7.5650786821,434.96072976536067,13902.0697294389,0.3372159741011455,0.0753162715,11.0581845,0.0056231882,0.0,12.526565550729917,11.5265655507,0.13351579673390876,0.28681334573624717
ACB,2013,2,1.163493957,14467791387500,921515375,40.7097330924,3.1187776895,-2.0293840721,444.6274160102863,13493.8388846741,0.37970330336341446,0.0029368057,10.7168825092,0.0002039866,0.0,13.574332557552285,12.5743325575,0.1296774048274276,0.278391142661565
ACB,2013,1,1.1337318698,14652094462500,921515375,36.8100559212,2.7675230398,-16.5291146759,333.17946539958706,14024.4800581868,0.24925009031388642,0.030586347,10.8534033055,0.0019351526,0.0,13.611347118883385,12.6113471188,0.12980496254422277,0.28933879098462734
