ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
NCT,2020,4,4.5713064369,1870849838000.0,26165732.0,9.049259808,2.7951547143,7.3796068699,2006.2151150214333,15641.0428806272,6.8846091505,0.4386387769839448,0.27159384636344097,0.4477360415,0.5621725493,0.3802029159,0.2795073915169428,260527263695.0,54023629524,0.0,3.796820037,0.6473283642,3.7665345873,1.2274772547255768,1.2308428277,5.8883235005,29.452880772700684,2.7582189604,9.8628647266,42.07396445970068,132.3317710613,0.0,0.2274772547,0.2474990271126954,1.5640320809960966
NCT,2020,3,4.268153511,1857766972000.0,26165732.0,9.266561374,2.7890822708,5.6408452296,2097.4692094606794,16634.8281095671,6.8042097732,0.4857263061458561,0.31482737656605064,0.3979021415,0.5295148452,0.3493164196,0.3853611595331416,261682925267.0,67177514704,0.1056338028,3.9814017123,0.9144176997,3.9384873595,1.2115339238075251,1.1605813865,5.6654460298,26.787198079136754,3.4593783163,12.7901059441,43.03668233953675,105.5102872894,0.0,0.2115339238,0.24882507032403642,1.6634060160683672
NCT,2020,2,3.5666712151,1776653202800.0,26165732.0,8.6626484222,2.6518643266,8.2958652903,1731.7772354314413,19037.3589001064,6.3456320998,0.47470633541463264,0.3162233993695702,0.4006626277,0.4712574665,0.3537087646,0.3668682829166868,267368738820.0,52570375534,0.1104565538,5.9306234873,1.3012588991,5.8694110652,1.138249311421148,1.1554323648,5.4506413262,26.650773391747155,3.4136962237,13.8518597532,43.916329368647155,106.9222262572,0.0,0.1382493114,0.22870770198363283,1.903648003809387
NCT,2020,1,2.8129858802,1598726225200.0,26165732.0,7.3783226166,2.2994309942,7.7388915692,2066.101935386329,21720.6920337256,5.3433894058,0.46510949088007825,0.3412540707766833,0.44280006,0.4288301326,0.388187367,0.3554050093019847,275364319311.0,56302844605,0.1227495908,9.7350850398,3.1018835049,9.6530445495,1.0841205250751358,1.2455982148,5.3906960664,28.578326646175636,3.2065335585,14.154030537,45.938890741675635,113.8300888914,0.0,0.0841205251,0.2146668375713649,2.171968929530927
NCT,2019,4,2.9255252698,1504529590000.0,26165732.0,6.8273116501,2.150964478,8.1538836422,1766.621188239641,19654.5900983393,5.1677829956,0.42753404498024156,0.24322757877748474,0.4646475151,0.4993317449,0.4041233465,0.2863864428045947,286687715803.0,54427196192,0.0,5.5184113888,0.7555785798,5.4743526936,1.1393311110195352,1.2826565417,6.4839046023,23.992333404068987,3.0357197108,8.3664875434,35.39454065826899,120.2350792452,0.0,0.1379508069,0.24539176809452679,1.9629872227321956
NCT,2019,3,3.8568849824,1802818934800.0,26165732.0,8.0788024381,2.63502929,8.6267103531,2273.7614617469903,17864.1572963829,6.1944424444,0.5078880171557928,0.3338607043576093,0.4956149579,0.5475262366,0.4293170486,0.4009236605152965,287326787445.0,71445383503,0.1233671988,4.1663551769,0.3733219288,4.1227495542,1.1787731824360124,1.3162518526,6.0121762485,27.561254173621023,3.6142800725,15.0092928268,46.184827072921024,100.9882999321,0.0125681512,0.1787731824,0.27744058187959036,1.786333259536652
NCT,2019,2,4.6502988615,1897015570000.0,26165732.0,8.2848816775,2.7588582126,8.239715333,2174.543354835248,15590.3958346359,6.3761566942,0.47644429607615596,0.337473413240485,0.5327444203,0.6399861231,0.4597578747,0.36503209131492914,291284498588.0,61544952695,0.1172413793,4.140049406,0.7052442313,4.0887402473,1.177559674478973,1.3806558114,6.9566953162,26.770599471399738,3.6766135961,12.6109424429,43.05815551039974,99.2761383422,0.0175517072,0.1775596745,0.3387080996993449,1.5589676102096768
NCT,2019,1,3.9399075934,1936264168000.0,26165732.0,8.2432511925,2.8570754494,8.0472578948,2221.924976950769,18782.166395192,6.5984689104,0.5198151434035846,0.357519142354772,0.5411579776,0.5309740098,0.4684460781,0.4266321586451444,285510004941.0,69377168115,0.1148648649,8.2434944691,1.1547494951,8.1522845568,1.1036073813869394,1.3515613115,8.2925867982,23.857008301475908,3.7008620262,11.4684222909,39.02629261857591,98.6256708351,0.0,0.1036073814,0.19865623755780867,1.878129931417277
NCT,2018,4,4.2172588762,1831601240000.0,26165732.0,7.6003561933,2.6559901102,6.7585381418,1858.2753271339782,16598.4593438854,6.0677870623,0.4137460398562152,0.27823630534945987,0.5518556747,0.6183761264,0.4751450967,0.3249041340106586,292758786768.0,56778561977,0.0,5.1616713895,0.2224775445,5.112802056,1.164001782598415,1.359607948,8.0667271971,22.465172606474688,3.2873592577,11.5446640576,37.29719592177469,111.0313693722,0.0,0.1637578737,0.20659723309051709,1.659421513726863
NCT,2018,3,4.750043896,1831601240000.0,26165732.0,7.0611304094,2.5391863444,7.0010866474,2496.149404534144,14736.7059194828,5.6129171246,0.5379401208924067,0.3595834908965566,0.5919125223,0.7557865854,0.5130121675,0.4291739164296643,316483913678.0,77953755020,0.1285714286,4.2618633952,0.7580441757,4.2143073338,1.2032166463954508,1.4266145328,9.7292018527,23.390481008697762,3.6528462835,12.7145127906,39.75784008279776,99.9220803915,0.0,0.2032166464,0.1811650202021321,1.4736025597643438
NCT,2018,2,4.6180683483,1962429900000.0,26165732.0,7.079040959,2.7228302228,8.1537904524,2400.704881216394,16240.5565149486,5.8742339775,0.4936219638829662,0.39581479127232266,0.0,0.0,0.0,0.3581403625171745,0.0,56837231268,0.12,0.0,0.0,0.0,1.162381589595914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16402968720066172,1.623980676766179
NCT,2018,1,4.4715392195,2250252952000.0,26165732.0,8.3098400538,3.1039374124,-17.4528848541,2451.9121559832533,19232.7509116847,6.3235348102,0.5523095089301777,0.3676167595976039,0.6342188518,0.6231263574,0.5497286306,0.4401366001055917,340783495163.0,76812159915,0.1046511628,8.1393292513,2.0177414059,8.052015362,1.1040076127116998,1.4717274313,8.6597214826,21.679883653769416,4.0562916324,15.6880016774,41.424176963569415,89.9836681079,0.0,0.1040076127,0.15048998525355467,1.9232750911684744
NCT,2017,4,5.7207752997,2511910272000.0,26165732.0,9.2077508681,3.4910934959,9.3867667904,2564.67597145763,16780.9422623738,7.1734268554,0.5070192263423647,0.32500732416815187,0.6230961943,0.7216639519,0.5465207243,0.38660752500552903,344771120089.0,79825665268,0.0,5.0176801439,0.4344118812,4.9712478948,1.1591606391217821,1.4413805778,8.068785266,24.462220952412626,3.5929620841,11.7827035839,39.837886620412625,101.5874900574,0.0,0.1591606391,0.18507642350406248,1.678094226237382
NCT,2017,3,7.4913560885,2786650458000.0,26165732.0,10.2989853602,4.0382004959,12.5950653863,3177.379059832914,14216.3846894975,8.025943499,0.574232179387197,0.459240983532717,0.6347212705,0.8465467663,0.5536745212,0.4918788032365648,342381004570.0,89047019397,0.0741784038,3.5797210176,0.4916304436,3.5318044021,1.223936495418597,1.4120836395,7.5495663655,24.420034916060704,4.5263518456,16.3000846343,45.246471395960704,80.638892523,0.0,0.2239364954,0.23237614373518395,1.421638468949751
NCT,2017,2,5.4525019197,2145590024000.0,26165732.0,8.5739135145,3.1934314927,7.0963992365,2155.225360368286,15038.9676532678,6.444318157,0.5364675873248571,0.3461042581982412,0.5532426279,0.7645106762,0.4887712923,0.4167947753596734,327514490925.0,67911121310,0.0963414634,6.144601525,0.6481748819,6.0727680707,1.1447374952470197,1.3122799821,7.5284562194,27.203503384720793,4.8632491257,16.4294518892,48.496204399620794,75.0527045949,0.0,0.1447374952,0.2323132428136748,1.5038967653267825
NCT,2017,1,4.2834967213,2153439743600.0,26165732.0,8.2925032377,3.1798545579,3.2416469757,2529.1998022451658,19213.2748907209,5.5244638711,0.5721081767924187,0.3914228425888317,0.5678912979,0.622388546,0.4997681101,0.4737829867505842,339096337500.0,80103099864,0.0959902795,8.0505729459,5.2099463562,7.9804261988,1.1130665227765175,1.3033055762,7.7450684552,30.434680934275498,5.1951098795,14.4784319105,50.1082227242755,70.2583792192,0.0,0.1130665228,0.1803658337827739,1.9213274890720886
NCT,2016,4,5.1246114149,2237170086000.0,26165732.0,8.2768656397,3.2476450899,8.2528214449,2479.0364675828678,16684.1918492953,6.315253255,0.579858146004325,0.36641139839951403,0.6187228017,0.0,0.5360394335,0.4397760753598548,351549739397.0,77853551384,0.0,7.0092773421,0.3410921567,6.9407246871,1.1201568247959943,1.3660733928,7.0920129424,24.208406433419594,5.2184511079,15.8227863566,45.24964389791959,69.944125652,0.0,0.1209578844,0.22220488193869806,1.6696123243298604
NCT,2016,3,4.8965544988,2331366721200.0,26165732.0,8.9240137623,3.2913863748,6.3547288316,2400.4473536991054,18196.4685622392,6.3905671902,0.5427138847890518,0.3857171232718175,0.6120529937,0.0,0.5247729805,0.4604900468038539,341968356576.0,74985346551,0.1189674523,5.9158067419,2.091825381,5.8478978418,1.1519695764782871,1.4228271704,8.099667801,26.337145524625818,5.7861037933,15.6209450366,47.74419435452582,63.0821729162,0.0,0.1519695765,0.16339730599702929,1.8196468562239223
NCT,2016,2,5.1215069531,2116807718800.0,26165732.0,7.7672333401,2.8820884767,6.5754407926,2515.9587431759983,15796.1320254871,5.8794035467,0.5651911844947033,0.39121882124284946,0.0,0.0,0.0,0.4752102771013575,0.0,79965468905,0.131025958,0.0,0.0,0.0,1.1636142347138332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20369203099127306,1.5796132025487122
NCT,2016,1,7.5169078947,2878230520000.0,26165732.0,9.8075084449,3.7636988408,8.1748764944,2926.414676302578,14633.6767114152,7.2093667558,0.5842240247995762,0.42371060703794183,0.7190823727,0.0,0.6127095653,0.5122973107158924,379266301633.0,92580920600,0.0963636364,5.1449350709,0.185855431,5.0507147676,1.164243090728941,1.5966014199,8.4948834943,27.213444870345057,6.1247155485,16.5483591591,49.88651957794505,59.594604371,0.0,0.1642430907,0.2366676394560129,1.4633676711415244
NCT,2015,4,7.1223631918,3113722108000.0,26165732.0,9.9575962266,3.8990740103,8.4360517955,2141.491441783475,16707.937631785,7.3060705944,0.49917796020013633,0.28516680087672636,0.0,0.0,0.0,0.34969217837779565,0.0,68712569132,0.0,0.0,0.0,0.0,1.1864278058604114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344119542449206,1.6622002777168443
NCT,2015,3,9.3220533589,3532373820000.0,26165732.0,17.7096239519,4.4792682724,15.8259364308,2831.7005302202133,14481.7879498329,8.3115998892,0.5333197296561452,0.39206115116019646,0.0,0.0,0.0,0.4622409748033676,0.0,87356422603,0.0,0.0,0.0,0.0,1.1914714794776387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266708315048888,1.448178794983288
NCT,2015,2,8.0480541772,3506208088000.0,26165732.0,11.259016095,4.545761266,17.0308761699,3316.340885552141,16649.9873198012,8.5255746263,0.5970752202749426,0.4370666488568377,0.0,0.0,0.0,0.5358713338608662,0.0,106391004954,0.0,0.0,0.0,0.0,1.1535126320440923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19828068036162272,1.6649987319801245
NCT,2015,1,5.9721434224,2825899056000.0,26165732.0,9.8470651191,3.917018044,13.7259549131,3577.2534938445447,18083.9595369901,7.4668780031,0.625929180595492,0.44206816046413366,0.0,0.0,0.0,0.5561536252751614,0.0,117757381918,0.0,0.0,0.0,0.0,1.1486660972225713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761852538690126,1.7222845394990778
NCT,2014,4,5.7835343934,2773567592000.0,26165732.0,10.1373543734,4.0901920582,13.4048550249,2365.7096889550044,18327.8930823379,7.7139875727,0.48555314489423024,0.32691610650870057,0.7358170742,8.9657115548,0.6218187095,0.3828199965619151,356943107471.0,72485749610,0.0,4.8028624586,3.6450723817,4.7058479706,1.1710505854035795,1.5411017663,12.5075695074,29.769290062296754,6.9497327738,19.6836860387,56.40270887479676,52.5200049961,0.0,0.1707698336,0.14933416778739184,1.7449260596309695
NCT,2014,3,7.4505210459,2940670212000.0,24920934.0,11.881285215,5.1184782682,0.0,2774.634802732514,15837.8184925573,9.0648659901,0.551351384176397,0.4027327930237937,0.8946461949,0.0,0.742625291,0.47641634038289454,314797596255.0,81797456439,0.0,4.7794003565,3.1878460157,4.722615139,1.1687092246438584,1.723821501,14.9089321118,23.004461099177018,4.8452043272,26.8683221605,54.717987586877015,75.3322203449,0.0,0.1687092246,0.16119594335745002,1.5083660120633136
NCT,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571798375854285,0.41926418147078676,0.0,0.0,0.0,0.4867508089930853,0.0,72363308693,0.0,0.0,0.0,0.0,1.1473458637422291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973901821981011,1.611286335215352
