ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
NAB,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033734655788115,0.0,0.0,0.0,18.17127604925172,0.0,0.18400173404935705,0.34604129041561105
NAB,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644076337416512,0.0,0.0,0.0,16.679242765900202,0.0,0.18530764929641086,0.33779593451956313
NAB,2018,4,0.0,0.0,302116600.0,0.0,0.0,0.0,717.646762872348,0.0,0.42444774202642066,0.1497439072,0.0091317235,0.0,17.744101414582506,16.7441014146,0.19435935284469663,0.31984274554985576
NAB,2018,3,0.0,0.0,302116600.0,0.0,0.0,0.0,356.0909926829575,0.0,0.24842398407588892,0.1691149058,0.0107452853,0.0,16.543946491295863,15.5439464913,0.19973101056762005,0.30330107162262854
NAB,2018,2,0.0,0.0,302116600.0,0.0,0.0,0.0,482.56865064680323,0.0,0.34080910370235307,0.0,0.0,0.0,16.60705589437039,0.0,0.20696396857100985,0.29512278310619705
NAB,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614963906784569,0.0,0.0,0.0,14.854506231326557,0.0,0.2163146354355008,0.2862492470637529
NAB,2017,4,0.0,0.0,302116600.0,0.0,0.0,0.0,911.0654628047581,0.0,0.3566622134857522,0.0673911984,0.0049180666,0.0,14.845671757219828,13.8456717572,0.2271995449208002,0.2772713671837994
NAB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7304833383368359,0.0,0.0,0.0,14.984892375132766,0.0,0.2385105215080135,0.25634868869923644
NAB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3360342977780854,0.0,0.0,0.0,13.806193888383271,0.0,0.2322027765686913,0.2656044407551656
NAB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544279004832162,0.0,0.0,0.0,13.219906457843656,0.0,0.23471729926469437,0.2606329105667086
NAB,2016,4,0.0,0.0,302116600.0,0.0,0.0,0.0,-502.1902139769877,11363.4007532191,-0.45515499329507375,0.0095982691,0.0008391813,0.0,12.482000086220156,11.4820000862,0.23953910666598313,0.2595796426996768
NAB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18801574422539102,0.0,0.0,0.0,11.098442742856696,0.0,0.22892498131297012,0.27079199293185735
NAB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24864153819674953,0.0,0.0,0.0,11.102415763276406,0.0,0.23473639981355704,0.26668802882425624
NAB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258046658170753,0.0,0.0,0.0,10.512083251021055,0.0,0.23805055428705316,0.26332997193189334
NAB,2015,4,0.0,0.0,302116600.0,0.0,0.0,0.0,-86.9465630157363,11302.3283063559,-0.09826645817278556,0.0,0.0,0.0,10.387672599682366,0.0,0.2465676278567958,0.25818453534758756
NAB,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876001186591516,0.0,0.0,0.0,9.505753977177926,0.0,0.24618357768282687,0.2605741604495023
NAB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286911731390621,0.0,0.0,0.0,10.009428572112318,0.0,0.25450144843256983,0.25276341932012336
NAB,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144097081885054,0.0,0.0,0.0,9.897002705041976,0.0,0.2513080951158653,0.2565718937777345
NAB,2014,4,0.0,0.0,300000000.0,0.0,0.0,0.0,188.51681315,11104.0854510233,0.3197431328699711,0.0,0.0,0.0,11.194979265891897,0.0,0.27813963988033236,0.2518789162685413
NAB,2014,3,0.0,0.0,300000000.0,0.0,0.0,0.0,189.89215557333333,10914.5027622433,0.254840174090876,0.0412607453,0.0060203688,0.0,10.306083431508826,7.8329144129,0.2980159048950986,0.24757850059082015
NAB,2014,2,0.0,0.0,300000000.0,0.0,0.0,0.0,186.40275567333333,10861.5502376,0.3444389040847738,0.0412607453,0.0060203688,0.0,10.482897642282003,7.8329144129,0.28843966900891804,0.24346167524395568
NAB,2014,1,0.0,0.0,300000000.0,0.0,0.0,0.0,59.07205005,10861.5502376,0.148446525919067,0.0412607453,0.0060203688,0.0,9.344108907212199,7.8329144129,0.290402614805483,0.2391658292299697
NAB,2013,4,0.0,0.0,300000000.0,0.0,0.0,0.0,320.4228441166667,10861.5502376,1.2350009499981836,0.0412607453,0.0060203688,0.0,8.832914412933347,7.8329144129,0.2880396347180451,0.24637735501971395
NAB,2013,3,0.0,0.0,300000000.0,0.0,0.0,0.0,8.41713018,10478.49979142,0.029252846628093968,0.0549309634,0.0103090393,0.0,6.557351900232456,3.8852421952,0.2801354022586543,0.23768845208187667
NAB,2013,2,0.0,0.0,300000000.0,0.0,0.0,0.0,35.88624292666667,10478.56377539,0.09169060200045784,0.0549309634,0.0103090393,0.0,5.517826766793847,3.8852421952,0.2775119570736945,0.23768990345860905
NAB,2013,1,0.0,0.0,300000000.0,0.0,0.0,0.0,91.87074762333333,10922.8447787733,0.2942208108878071,0.0549309634,0.0103090393,0.0,4.759182863495303,3.8852421952,0.24906936155903284,0.2500359355298685
