ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TPB,2021,4,2.2733831763,59078567738250.0,1581755495.0,11.6476620675,4.3705544538,1.6432914409,831.4388691281265,16429.2585561715,0.46796490369082,0.2260244839,0.0193499332,0.0,11.267788675080222,10.2681836775,0.030345296927837526,0.9836643408148316
TPB,2021,3,2.4851555267,61530288755500.0,1581755495.0,12.3724572142,4.6680633178,6.7074703125,701.6754507939927,15652.9438830873,0.47316802195056856,0.2310486605,0.0199149294,0.0,10.51440664514464,9.5144066451,0.0314350706183941,0.9371514197504885
TPB,2021,2,2.1068702189,49678881012800.0,1171671722.0,10.2801174321,4.2378548782,142.2135875978,1081.4027309946464,20124.6377780209,0.5014834152747445,0.243548555,0.019982697,0.0,11.94542376824561,10.9454237682,0.037569918620650275,0.7675929309768162
TPB,2021,1,2.092616043,37562093856100.0,1071671722.0,9.3528859821,3.4981589456,-5.1427187226,1061.9194074433178,16749.3698224128,0.5027764658896067,0.2376344623,0.0192555763,0.0,12.042049098414658,11.0420490984,0.043439529720232385,0.679414216903996
TPB,2020,4,1.7004908974,27854702982000.0,1031655666.0,8.4263664777,2.7459906827,-2.2355448849,1057.1143414822286,16230.6073158328,0.5221909286528964,0.2354324381,0.0189354518,0.0,12.32147996844061,11.321410062,0.042333323757937254,0.633784277928278
TPB,2020,3,1.8644294968,28783193081400.0,1031655666.0,7.8977016108,2.9079237163,-7.9732655243,767.2220742691098,14964.363119196,0.46334928352907157,0.2526033514,0.0200545195,0.0,12.531444604150648,11.5314446042,0.03667718827547744,0.5843423908153245
TPB,2020,2,1.4474192213,20945101297500.0,816573150.0,6.2364756386,2.1717274183,5.6383364207,1001.5636688519577,17721.1961965685,0.46350004448829674,0.2570059152,0.0202557241,0.0,12.531561429881569,11.5315614299,0.04161913080218287,0.5477249404024562
TPB,2020,1,1.28704704,17842123327500.0,816573150.0,5.7002160336,1.957325007,20.4972749426,991.0796111775167,16976.8464711337,0.46846758713627135,0.2570254248,0.0201044416,0.0,12.741408342318387,11.7414083423,0.045219531903895285,0.5247186543436544
TPB,2019,4,1.1429182043,14943288645000.0,816573150.0,5.0667042338,1.7643726226,1.7903190407,1434.3430224224248,16011.6445170895,0.7792404965600198,0.2611237741,0.0205832162,0.0,12.588637514359707,11.5768696883,0.04367140403127242,0.49489011285636014
TPB,2019,3,1.4922334255,17771322725000.0,826573150.0,7.5211060378,2.4079025796,1.8018752097,758.9673097898232,14407.9335265124,0.43500347397018624,0.2158166168,0.0169333009,0.0,12.925287745762503,11.9252877458,0.034581552044043895,0.45077246239096996
TPB,2019,2,1.6631167951,18763210505000.0,826573150.0,8.5476768085,2.7564330257,5.8171381546,741.8774732762612,13649.0714705649,0.4355347910915146,0.2098692122,0.0166244883,0.0,12.915863348518643,11.9158633485,0.029439753177551837,0.42703039577572166
TPB,2019,1,1.6615287124,18845867820000.0,826573150.0,9.453410806,2.9690880601,2.7846085247,825.3667567111271,13722.3027387231,0.5314619398322632,0.1886685891,0.0149073337,0.0,12.338057782213019,11.3380577822,0.03157958214984068,0.42932153898587955
TPB,2018,4,1.7697443122,18797666615000.0,850573150.0,10.4864961407,3.3407383619,-3.6973905873,605.0473142727348,12487.6796310817,0.4074031853693716,0.2087173139,0.0138705404,0.0,12.796259224895477,11.8208851044,0.02819474229115498,0.4028123560910092
TPB,2018,3,1.7341574885,17691921520000.0,850573150.0,10.7581213311,3.4328968756,-3.577925098,553.2751651048472,11994.2970219551,0.42036525071348496,0.1823519374,0.0123639765,0.0384615385,12.43988679896652,11.439886799,0.02652120014973495,0.38615428277903213
TPB,2018,2,1.6962244564,16379320067400.0,665826019.0,11.1112176348,3.4418854219,-2.1205658113,459.8048007493081,14502.7976144621,0.287522563219276,0.0,0.0,0.0325203252,13.103607370908646,0.0,0.02901534121623721,0.36549962541468267
TPB,2018,1,2.1552263344,17877428610150.0,665826019.0,13.642747433,4.3899279904,-1.4435663191,770.1606506308669,12458.0883089229,0.5496108834729708,0.1768482233,0.0098397548,0.0297951583,16.654557767871104,15.6545577679,0.033362479950251066,0.2754832200102079
TPB,2017,4,2.6949896783,17808388875200.0,578194444.0,18.6732205698,4.9334461605,7.9176083421,435.72366115645343,11428.6151994872,0.2599713129978949,0.1559464592,0.0083635775,0.025974026,18.578019107294796,17.5897870166,0.037559327435923974,0.2527186866348786
TPB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25985548837643213,0.0,0.0,0.0,17.80597952432915,0.0,0.02840056279706095,0.24332746355647752
TPB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24732612575030707,0.0,0.0,0.0,19.06495015269805,0.0,0.03236143867438645,0.22966050721001433
TPB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515136772954936,0.0,0.0,0.0,17.986158144478036,0.0,0.029942628541691198,0.22052757758895106
TPB,2016,4,0.0,0.0,584210500.0,0.0,0.0,0.0,386.4206480369661,9725.0665641922,0.3254490672663841,0.1078631405,0.0062110129,0.0,18.711850209610656,17.618722109,0.02541130964680719,0.21504845570876377
TPB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25345611228274306,0.0,0.0,0.0,16.091991190615307,0.0,0.02464038833205987,0.21053528474171568
TPB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281106103774464,0.0,0.0,0.0,15.078823417090286,0.0,0.026616345841012853,0.18474749912166977
TPB,2015,4,0.0,0.0,584210500.0,0.0,0.0,0.0,228.16483025039776,8646.2432432432,0.3348426678574478,0.0,0.0,0.0,15.883758086884582,0.0,0.027927767410310993,0.1816330265908769
TPB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6288116688902218,0.0,0.0,0.0,11.330589718297675,0.0,0.019667258111511474,0.17256676715184266
TPB,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4396514675826141,0.0,0.0,0.0,10.301246736722074,0.0,0.017877361984816053,0.16503918598656434
TPB,2014,2,0.0,0.0,555000000.0,0.0,0.0,0.0,251.0340750054054,7152.179009281,0.5935595778551166,0.108661764,0.0161575135,0.0,7.698883018109121,7.6708718733,0.016252110003732858,0.15024697821110278
TPB,2014,1,0.0,0.0,555000000.0,0.0,0.0,0.0,216.52243532072072,6897.4758158522,0.5544500935294318,0.108661764,0.0161575135,0.0,7.755911546345221,7.6708718733,0.01711565634311865,0.14489638713896374
