ticker,yearReport,lengthReport,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
CPI,2020,3,69359500000.0,36505000.0,82.3554682934,1.3526750126,117.4230006751,6.884177290782085,30.5100302175,0.12470548487410546,0.019511316299995564,-0.0186684249,0.0155997137,0.021307566473001766,2210223460.0,274442699,0.8304754008,0.0796165832,0.8293117406,0.0,-1.805850991908499,0.9497637777,27.3888175538,112.55348965214411,1.0281987271,171.0634895026,284.6451778818441,354.9897411641,0.0,-2.8058509919,-0.05312949360302293,-0.07971561740309546
CPI,2020,2,36505000000.0,36505000.0,103.9955912365,0.6594910673,16.9097745887,12.711167867415423,19.3102950937,0.13840905195683775,0.04214920368656811,-0.0018020714,0.0064047997,0.044630302033729065,1747938949.0,491335630,0.8144288115,0.1169113327,0.7975542669,-39.62524399049289,-1.7739140996218539,1.009977189,26.4203010315,103.16637399561021,1.3058230094,156.2954706044,260.76766760941024,279.5172066688,0.0,-2.7739140996,-0.060011423320091906,-0.08040403513217367
CPI,2020,1,36505000000.0,36505000.0,-34.3597578313,0.6531066016,31.4983277348,-7.299627831803862,104.4847885783,0.07404474013377554,-0.02148968376060671,0.0457114785,-0.0189079399,-0.05079512189042151,332181803.0,-629861486,0.8902637094,0.0713615792,0.8885663649,37.06453342202532,-1.86991507914496,0.9947414943,24.833600008,111.01197825936552,0.8099931279,157.2610850998,269.0830564870655,450.6211070297,0.0,-2.8699150791,-0.06630010065261928,-0.08167515191891522
CPI,2019,4,43806000000.0,36505000.0,-44.9496118914,0.7411836325,-86.8772936703,10.775003287220928,109.2799645487,0.12841543448657836,0.02624604930340537,0.0431522265,-0.016528283,0.027179964449747237,386762933.0,407337795,0.9118947196,0.0545723161,0.9101205862,-58.26203511445861,-1.8810034874627661,1.0023695529,27.2093901282,120.68169136365819,1.4347434673,155.8355038751,277.9519387060582,254.4008795419,0.0,-2.8809989737,-0.07459821906499914,-0.08094499489385015
CPI,2019,3,36505000000.0,36505000.0,-33.3370090038,0.5192662907,43.0453818186,-6.5707510751951785,-488.609918584,0.06691191168428873,-0.01414504848462597,0.0589845825,-0.0183536783,-0.012732885532037436,-71559005.0,-215918454,0.894336728,0.1144799986,0.8847575793,9.346742518732254,-1.8644077195050137,1.178310145,31.5689367594,101.84618891438308,1.3411439754,131.2412958707,234.42862876048306,272.1557168323,-0.0407784149,-2.8644077195,-0.08142058977467358,-0.08202249412683194
CPI,2019,2,0.0,36505000.0,-198.3486572215,0.0,0.0,-26.008438350910833,0.0,0.035532547070903156,-0.08220155832864112,0.0344608603,-0.006605685,-0.08003976734383253,546667214.0,-924469092,0.9218008391,0.0351588789,0.9162158912,39.52924597099282,-1.9392549698748276,1.1170101956,31.1074642523,119.69699747273498,2.0974230262,138.1821717563,259.976592255235,174.0230728077,0.0,-2.9392549699,-0.08026392553339828,-0.08136541901931242
CPI,2019,1,73010000000.0,36505000.0,195.8743506793,0.9238285668,128.1452180576,-4.890420243802219,77.9216697989,0.06392812762509684,-0.011437735145025864,0.0224259587,0.0058566539,-0.03472397709370388,919662071.0,-541985863,0.9851178202,0.0787775175,0.9779988813,30.915367032304605,-2.1869352573488685,1.2417544912,35.8152916327,113.26422093129867,2.8275431809,125.5852861571,241.67705026929866,129.0873301135,-0.0329944719,-3.1869352573,-0.06766892755807022,-0.07876457518422134
CPI,2018,4,73010000000.0,36505000.0,88.3274543232,0.8258547902,221.6205471758,7.472917408574168,55.4376496539,0.07566023849472962,0.010418115602292307,0.008560015,0.0135677359,-0.00044839166635293195,1292652280.0,-11741157,1.009208041,0.0998468574,0.9951823885,0.0,-2.181817478050567,1.4511068841,35.9144682973,83.96294262816063,3.1177727465,99.5283887936,186.60910416826061,117.0707519993,0.0,-3.1818174781,-0.07489159567492192,-0.07827561944939049
CPI,2018,3,83961500000.0,36505000.0,-1233.4847699232,1.0333166092,706.5439595534,12.334361183399535,90.9446991448,0.12816761678419022,0.029771577338310297,0.0237561905,-0.0010768978,0.030059755265645936,909775443.0,454624263,0.9992566096,0.0444946745,0.9732053396,0.0,-2.1615705559514184,1.2855083039,32.1208778238,107.58343756816272,3.6145173635,111.333185292,222.5311402236627,100.9816701071,0.0,-3.161570556,-0.08091883953318217,-0.07902310294480208
CPI,2018,2,58408000000.0,36505000.0,1481.1507665059,0.6867886756,-60.6452240253,-4.70623100945076,57.6228280013,0.04910657878007601,-0.0077694590727684035,0.0,0.0,-0.023716874770914425,0.0,-524435728,0.0,0.0,0.0,93.35405495516231,-2.2866573280779443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08213640729159537,-0.08025653906314204
CPI,2018,1,58408000000.0,36505000.0,111.4674297811,0.7114096969,-28.2387739276,7.539188412546227,26.8488209547,0.07552880045931987,0.011015005557091001,-0.0081138699,0.0088392197,-0.006528349779825465,2141099511.0,-163115655,1.0393689111,0.0743116891,1.0289405914,23.75671598054554,-2.1967261456434275,1.3849756454,27.4064657192,84.77530811528771,2.8829965365,88.2937177815,175.9520224332877,126.6043838004,-0.0411696556,-3.1967261456,-0.08908785806296017,-0.07978591596219696
CPI,2017,4,51107000000.0,36505000.0,49.4250082045,0.6263614986,-20.6909749527,-17.031954499383644,14.841441879,0.07002552315135456,-0.0326682683795356,-0.0334953432,0.0180222441,-0.023768929312669662,3361938717.0,-452376822,1.0553638795,0.1081249304,1.0125701064,0.0,-2.0237719912087018,1.4221014001,19.4316307427,67.47513131920029,3.3449920548,77.7109408457,148.53106421970028,109.1183458786,0.0,-3.0237719912,-0.09466034977136736,-0.08053983480345159
CPI,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057476827989133,0.029488597410859317,0.0,0.0,0.020202675761639,0.0,382127975,0.0,0.0,0.0,0.0,-1.9698391400232806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11142154038363598,-0.07693673034378852
CPI,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13190408896097125,0.01631570906111969,0.0,0.0,0.02399486484009914,0.0,459958498,0.0,0.0,0.0,0.0,-2.035860993136827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213398454112815,-0.0784646541679222
CPI,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10299970940954274,0.032080897316309545,0.0,0.0,0.02431175922160723,0.0,595089169,0.0,0.0,0.0,0.0,-0.890068106951706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980549736456287,-0.173617118742638
CPI,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329977777981665,-0.012823519640132255,0.0,0.0,-0.03660474494878276,0.0,-321003631,0.0,0.0,0.0,0.0,-0.7380562492463457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0972728915607917,-0.17709950195589647
CPI,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860419242685481,-0.05854457798193513,0.0,0.0,-0.07270674095006059,0.0,-724067484,0.0,0.0,0.0,23.64613306803364,-0.7877466848059957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10218419066150382,-0.17679144753321463
CPI,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681360862205322,-0.07564439770682037,0.0,0.0,-0.08872786886050323,0.0,-1283390238,0.0,0.0,0.0,1085.2753867073473,-0.8952113061274481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11566759776614699,-0.17519360886727844
CPI,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20816662694954932,-0.6737655795949468,0.0,0.0,-0.5805217072295743,0.0,-26656869413,0.0,0.0,0.0,0.7070076483965848,17.291333993961846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.640187336994067,0.39152345123955623
CPI,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18129736122164727,-0.48252680083267246,0.0,0.0,-0.5822216254898973,0.0,-26181483780,0.0,0.0,0.0,0.7876903645252709,40.32508616261846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69829823361243,0.17616809756197782
