ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TCB,2021,4,1.7365199257,160097714788800,3510914798,8.8579073991,4.3180617713,12.4651078934,1307.9867396998563,26259.4165066378,0.6338829056609451,0.2153483588,0.0358061672,6.112582008154953,5.112639211,0.077635968176827,1.3208736891510424
TCB,2021,3,1.9531524668,171157096402500,3510914798,9.8186642285,4.9354390142,7.8556897456,1235.4614821387643,24959.6489923137,0.6433232594076164,0.2134837729,0.0357192966,6.128174697625796,5.1281746976,0.08039882268418715,1.2545659295635871
TCB,2021,2,2.2084853819,183971935415200,3510914798,11.3594562131,5.5086664216,-21.7690655614,1341.8514179505873,23726.6682539415,0.7151288745863565,0.2097220661,0.0357483716,6.010699585142062,5.0106995851,0.08031847292422344,1.1909262242431766
TCB,2021,1,2.3877963955,187512483305000,3504906230,13.1316545048,6.2620587385,-8.9583637135,1254.4498230413428,22405.5954272991,0.7179832327436211,0.1955916265,0.0335713803,5.8516438260819434,4.8516438261,0.05975665410104199,1.122675972391785
TCB,2020,4,1.8651941237,138268550773500,3504906230,11.2185517693,5.113004265,-13.7056055781,1127.875823371172,21150.6134930178,0.7245762673031096,0.1803381614,0.0299403745,5.891632966688399,4.8916329667,0.06182987645370986,1.0591136550524558
TCB,2020,3,1.6737236525,117414358705000,3504906230,10.2860934157,4.5320129691,-15.3597385952,884.1942684440947,20015.2515920519,0.6020222702265875,0.1722854238,0.0289949563,5.685754049524424,4.6857540495,0.06051033367114511,1.0022446599667796
TCB,2020,2,1.2188483813,81728268112700,3500139962,7.5261695389,3.4383528352,15.2245311301,804.7903885507536,19157.4279108785,0.7157835918176094,0.171617554,0.0282180721,5.8707656829341435,4.8707656829,0.061190208640016105,0.9571184677337815
TCB,2020,1,1.062294609,68252729259000,3500139962,6.5290253263,3.0058282665,6.586280331,701.6553699746022,18356.4896539986,0.5830132475170995,0.1727190634,0.0277931878,6.066003842344657,5.0660038423,0.05407901159871604,0.9168285559024789
TCB,2019,4,0.968766836,59852393350200,3500139962,5.9406023083,2.8408952639,4.7382308557,865.4642479694073,17651.3061393972,0.7758923766632371,0.1769811995,0.0285945929,6.181446059912232,5.1814460599,0.05167768660933063,0.8810869622622713
TCB,2019,3,1.3913662797,81728268112700,3500139962,8.7821250597,4.1919815441,14.9421832963,729.7505321874326,16782.065471015,0.6857533683875636,0.1683426525,0.0270457503,6.235730464317514,5.2357304643,0.05945666801542288,0.8366294124057977
TCB,2019,2,1.4846296787,83478338093700,3500139962,9.4717886055,4.4467506243,-73.0759669651,688.2121932700015,16064.612167072,0.7531119138449918,0.1665167549,0.0266887885,6.398602607490248,5.3986026075,0.061012181256702325,0.800078381931189
TCB,2019,1,1.3519337912,72729116928000,3496592160,8.5457101092,4.0219425498,4.9475345833,595.6728450709562,15385.3688215099,0.6071639707837183,0.167778909,0.0269872087,6.053122989731723,5.0531229897,0.05762021804526225,0.7647238559461728
TCB,2018,4,1.6464212149,85142019096000,3496592160,10.0607684914,4.639950712,284.8206952417,644.4923791169285,14789.653935505,0.7461051361613144,0.2150274191,0.028668844,6.199935924552416,5.1987673491,0.03318860998088068,0.7350254942908109
TCB,2018,3,1.8832315269,93184181064000,3496592160,10.206529667,4.8839498671,12.6573957328,589.0203677628791,14151.2074430779,0.6607721441622378,0.2171344399,0.0303598251,6.301320298673828,5.3013202987,0.03205436365363749,0.7023541396307726
TCB,2018,2,2.0494710047,97205262048000,3496592160,10.8486033885,5.4497741661,5.7975254929,600.7986930909323,13564.4758752762,0.8389749619201053,0.0,0.0,6.333720322230244,0.0,0.03138925949789835,0.6732334199215039
TCB,2018,1,0.8180076271,92310033024000,3496592160,11.4780955405,5.3203145817,-15.6036221541,586.0074341641263,32273.5377111903,0.8045908542599911,0.2812923975,0.0294938563,7.261648117590164,6.2616481176,0.039419128116885145,0.5339344720040946
TCB,2017,4,0.0,0,1101119563,0.0,0.0,0.0,2320.480977595709,23105.9936902563,1.034900539053099,0.27712726,0.0255394733,10.003153644654093,9.0031536447,0.05612343810020852,0.38226632145317213
TCB,2017,3,0.0,0,785454526,0.0,0.0,0.0,2172.2454241736714,21888.9548065522,0.8301222170325393,0.2354025274,0.0205390771,12.015619311438726,11.0156193114,0.0751988852883472,0.2758428297695294
TCB,2017,2,0.0,0,785454526,0.0,0.0,0.0,1432.248415104301,24499.8022657829,0.5063044687557946,0.2035511318,0.0178142348,10.68185433043028,9.6818543304,0.0677307253815643,0.3087445172925546
TCB,2017,1,0.0,0,887807900,0.0,0.0,0.0,1193.1669001818975,23262.3588954322,0.4849895406828293,0.196856782,0.0167283591,11.258784866107774,10.2587848661,0.07401770032169462,0.29315035649439203
TCB,2016,4,0.0,0,887807900,0.0,0.0,0.0,967.1112410691547,22061.614905657,0.44844034646432573,0.1747221358,0.0147363817,11.988816863753401,11.0166147295,0.08061998745815543,0.27866317597513257
TCB,2016,3,0.0,0,887807900,0.0,0.0,0.0,1151.5306408064178,21111.1942121713,0.5080172609132939,0.1524237538,0.0129032571,11.885701274924058,10.8857012749,0.08073949916994283,0.2660415539601874
TCB,2016,2,0.0,0,887807900,0.0,0.0,0.0,892.2605892558514,19976.8407106988,0.3611492679733258,0.0,0.0,11.991493491873998,0.0,0.0880853348212637,0.2517465233125157
TCB,2016,1,0.0,0,887807900,0.0,0.0,0.0,535.8614177684159,19099.3558403794,0.23531477559273611,0.1068102902,0.0094528713,11.736065790234917,10.7360657902,0.05190174492360154,0.2406885302814192
TCB,2015,4,0.0,0,887807900,0.0,0.0,0.0,423.25147140501906,18537.3051985683,0.1822725594828385,0.0,0.0,11.617157428034506,0.0,0.05336869541857907,0.23460623525109744
TCB,2015,3,0.0,0,887807900,0.0,0.0,0.0,455.2279834410124,18202.8094140636,0.2590425000064095,0.0,0.0,10.842229538783156,0.0,0.05760325205787558,0.22939032507060203
TCB,2015,2,0.0,0,887807900,0.0,0.0,0.0,552.7006461645587,17745.9966283247,0.28454705134977937,0.0753130287,0.0065629514,10.964371836408372,9.9643718364,0.06191252117735561,0.22363360746545627
TCB,2015,1,0.0,0,887807900,0.0,0.0,0.0,353.225061412497,17227.0600430566,0.16844921078711797,0.0,0.0,11.71022994157308,0.0,0.06611957903326202,0.21709401078684157
TCB,2014,4,0.0,0,887807900,0.0,0.0,0.0,202.65420030616983,16879.8340271584,0.11309380881201152,0.074853217,0.0064627418,11.727923673191015,10.7377022631,0.06910166929893978,0.2129121925354965
TCB,2014,3,0.0,0,887807900,0.0,0.0,0.0,182.35363753803045,16695.3470452335,0.10092556400680006,0.0690162317,0.0060051685,11.521067332440037,10.5210673324,0.06719534894170329,0.21039340679542345
TCB,2014,2,0.0,0,887807900,0.0,0.0,0.0,242.0253300291651,16513.505905951,0.16736273921814515,0.0625747231,0.0053926362,11.669269954254267,10.6692699542,0.06972147057794376,0.20810185953464772
TCB,2014,1,0.0,0,887807900,0.0,0.0,0.0,591.5390029757564,16274.632158601,0.40592046734266873,0.0549800748,0.0046628125,11.359779709617726,10.3597797096,0.06787419005952558,0.20509159198149016
TCB,2013,4,0.0,0,884807871,0.0,0.0,0.0,108.76937599032728,15732.3069292633,0.08694693743325847,0.0484439249,0.0038902723,11.414933575401099,10.4149335754,0.07419050868210496,0.19758731409043218
TCB,2013,3,0.0,0,884807871,0.0,0.0,0.0,60.45154180144041,15650.6677368832,0.05253135155679913,-0.0458995677,-0.0036167185,11.978680998053559,10.978680998,0.07721611914180947,0.19656198011878862
TCB,2013,2,0.0,0,884807871,0.0,0.0,0.0,107.1622474298717,15577.620240225,0.10300224975910957,-0.0087296102,-0.0006826661,12.435024418493208,11.4350244184,0.07496625783807405,0.19564455213250445
TCB,2013,1,0.0,0,884807871,0.0,0.0,0.0,449.12688169339305,15455.2601171424,0.3080488300235809,0.028015478,0.0021700182,12.860236113868995,11.8602361138,0.0822924638520058,0.194107790347957
