ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PVI,2021,4,1.7439755533,13234665485500,234241867,15.1810344567,2.7762146596,40.0699594006,251.21444041854397,32397.2431222169,-21.1987735119,0.05864115729132656,0.1116963905,-0.082645133,0.0360942213,-0.3177823428322333,-592797939471.0,-318886659386.0,0.0584070796,1.289500523,0.1201055353,1.2894292222,3.0942746312883456,0.2047814119,0.0,744.1239170811269,0.0,0.0,744.1239170811269,0.0,0.0285961157,2.0972212915,0.042149199601561896,3.3512088156994584
PVI,2021,3,1.5379792053,10798550068700,234241867,10.7437038134,2.2709786336,213.1964690581,1425.8268267815677,29974.3974693644,-18.3186343408,0.32364560421977995,0.1321393762,-0.0843331364,0.041685813,-0.09581772033425855,-553014687226.0,-98879764597.0,0.0520607375,1.2249633547,0.1725792441,1.2248451196,3.2523806514447045,0.2041284893,0.0,729.7119533575892,0.0,0.0,729.7119533575892,0.0,0.030860941,2.2523806514,0.048039123844171264,3.108041889314774
PVI,2021,2,1.3946453338,10214798511900,223518567,12.762720854,2.1955385693,30.9082796008,1170.7937922177177,32768.1876488095,-15.7326308355,0.2571823710887229,0.1101088287,-0.0843051058,0.0346202802,-0.11880179447923224,-576233147839.0,-120885947878.0,0.0525164114,1.256456497,0.2365922739,1.2557607441,3.172141261577776,0.2011018159,0.0,747.1354687447702,0.0,0.0,747.1354687447702,0.0,0.0299367683,2.1721412616,0.04512405785584734,3.2388277753570844
PVI,2021,1,1.1660716057,8270186979000,223518567,9.4271586389,1.8150075001,-32.5165928395,811.7292870529185,31730.4699112267,-13.2216190133,0.1826120438015367,0.1221070337,-0.0867049778,0.038623834,-0.13118448194529056,-572483365199.0,-130340045250.0,0.0648648649,1.2954858457,0.2176721753,1.2953828845,3.154067160527961,0.2000136378,0.0,745.2546202500699,0.0,0.0,745.2546202500699,0.0,0.030939234,2.1540671605,0.047214722441721785,3.1338861363451307
PVI,2020,4,1.0648430806,7376112711000,223518567,9.5762178105,1.6291124053,64.9614928622,867.5824814410161,30990.4816980909,-12.4148638714,0.1928628668705677,0.1122494558,-0.0866575639,0.03639072,-0.28127266910018106,-540084102714.0,-282815556607.0,0.0,1.2138588193,0.203623518,1.213794854,3.1001020618265454,0.2041186546,0.0,760.5635888548452,0.0,0.0,760.5635888548452,0.0,0.0,2.0917022827,0.04988466308234273,3.06798851311367
PVI,2020,3,1.1684568895,7845501701700,223518567,11.2471114739,1.7488664017,-40.5561894575,733.248451861272,30039.6191902751,-20.9234635449,0.1559028065220603,0.0991328742,-0.0609233879,0.0311502757,-0.1186219122132567,-342890630399.0,-124702668370.0,0.0641025641,1.1311587827,0.2096156146,1.1310630425,3.300002290761003,0.1963709679,0.0,803.4810320416678,0.0,0.0,803.4810320416678,0.0,0.0,2.3000022908,0.05284403468971766,2.98087205920793
PVI,2020,2,0.9348350111,6593797726500,223518567,9.6385110767,1.4768601061,916.2116796136,1524.0197044391396,31556.3705370794,-18.3474608345,0.3974829271854206,0.0976078163,-0.05579728,0.0309197694,-0.1380667263734421,-324275699176.0,-118324515494.0,0.0762711864,1.202491622,0.2172964451,1.2023773673,3.0968378700103716,0.1961367694,0.0,827.0300499789372,0.0,0.0,827.0300499789372,0.0,0.0,2.09683787,0.04891280539309073,3.122419017527725
PVI,2020,1,0.965536885,6705557010000,223518567,11.5315988887,1.5077675778,43.451964922,398.6333578140737,31070.7964310813,-17.2627034422,0.09931207798660412,0.0816849132,-0.0621337393,0.025902516,-0.1343627754968189,-360374744581.0,-120549146424.0,0.075,1.1630171133,0.1647390968,1.1628759556,3.281944489077941,0.1979612975,0.0,834.1674972120105,0.0,0.0,834.1674972120105,0.0,0.0,2.2819444891,0.04968766833839311,3.070258002681903
PVI,2019,4,1.051883884,7279932460500,231108967,11.1991279233,1.6603485194,24.5463195427,510.4847745652379,29946.2711413184,-15.147306033,0.12273259420165457,0.0927187583,-0.0711873477,0.0315734352,-0.0643097308324053,-423951440557.0,-61818201784.0,0.0714285714,1.2535342222,0.1381718287,1.2534625605,3.056313955736652,0.2101159675,0.0,733.3780432602633,0.0,0.0,733.3780432602633,0.0,0.0031693325999999997,2.0773950516,0.04887246029785568,3.0846444289483057
PVI,2019,3,1.0844334065,7441708737400,231108967,10.5718374333,1.7243235296,56.3113869214,675.4951929017968,29692.9251778188,-15.2303483994,0.18160497682818286,0.0995162116,-0.071855018,0.0328214846,-0.12494934752251148,-432261844410.0,-107410145698.0,0.0621118012,1.3008746318,0.1299243406,1.3002097159,3.1940430549950065,0.2010867973,0.0,796.2048842276369,0.0,0.0,796.2048842276369,0.0,0.0,2.194043055,0.032493186552519655,3.036259314644209
PVI,2019,2,1.1062315441,7418597840700,231108967,9.6769470845,0.0,661.4886724737,946.4188193225752,29017.4332596969,-16.0437408616,0.2427372977301843,0.1091023352,-0.0752589113,0.0364182927,-0.17432155518536988,-427114718635.0,-157077775706.0,0.062305296,1.3165690137,0.1078611747,1.3164091297,3.0805165429332373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0805165429,0.03486166394481337,2.9739397458841124
PVI,2019,1,1.2437351849,8643475365800,231108967,14.0560494184,0.0,15.6754490496,975.2870509563569,30070.7099508822,-21.4718101125,0.25859994185136015,0.0882930035,-0.0660745721,0.0290814186,-0.12088844404412602,-376186047974.0,-105367243666.0,0.0534759358,1.302798486,0.0866537645,1.3024630462,3.0345681115368186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0345681115,0.03513685902815037,3.0735743217897933
PVI,2018,4,1.4240000868,9660354820600,231108967,17.7845573967,0.0,26.2293372676,450.7766072443221,29353.9307954027,-20.6808676612,0.12045983697395891,0.0794047046,-0.0714064815,0.0280360281,-0.16325721534835835,-402671815719.0,-141191411647.0,0.04784689,1.3250591551,0.0830279143,1.3248232716,2.817706461690392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023972687,1.7929699774,0.03781055863045216,3.003551992106091
PVI,2018,3,1.1277662568,7534152324200,231108967,13.3325816507,0.0,3.322969389,947.0204172086494,28906.6992409992,-15.5481374075,0.25939568080920544,0.0800996339,-0.072046895,0.0269090868,-0.14297268874701713,-383124801165.0,-120633098467.0,0.036809816,1.2432269503,0.1368520112,1.241557071,3.0512563664412786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0512563664,0.03762012429503279,2.9563973649612345
PVI,2018,2,1.1266164151,7279932460500,231108967,14.6623513688,0.0,4.647003584,286.9527150800687,27959.8269460267,-14.5132062935,0.07307266511426092,0.0,0.0,0.0,-0.11950293640061453,0.0,-108455296058.0,0.0380952381,0.0,0.0,0.0,3.2515410584331867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992759785410561,2.856512819227572
PVI,2018,1,0.965792484,6702160043000,231108967,11.5237803777,0.0,3.4815821059,700.9505563840801,30027.1543635664,-14.589741334,0.16946638638048064,0.0807603416,-0.0694762803,0.0287842537,-0.13624116584119852,-397012713651.0,-130235374623.0,0.0413793103,1.2362488006,0.1580252638,1.2353031412,2.750805916078906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7508059161,0.03620979298646011,3.099942223393822
PVI,2017,4,1.1066191324,7560595911000,229108967,15.4644265858,0.0,4.477046818,470.2080004402447,29820.5579801772,-17.3116039259,0.10358390964376221,0.0732196227,-0.067145632,0.0275637221,-0.13417718893567795,-384178652362.0,-139546353229.0,0.0363636364,1.2069250292,0.1400871869,1.2066204586,2.8719749222371695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105708912,1.8726708108,0.040374161496627904,2.9174489747496763
PVI,2017,3,1.198088287,7386577264400,222487267,10.5639421786,0.0,9.324518156,659.7137926369512,27710.8125995896,-21.4988169694,0.1560272681203845,0.1019434242,-0.0590922196,0.0385404464,-0.122444018395886,-372818480231.0,-115185495440.0,0.0361445783,1.2950917952,0.1504016185,1.2944104977,2.8450669217909623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904918566,1.8450669218,0.04171295451456232,2.8648657397663246
PVI,2017,2,1.1046371584,7119592544000,222487267,10.7081158341,0.0,9.8455384902,652.5588019740474,28968.7883095553,-17.8769719133,0.15670944512426618,0.0976587381,-0.0586077958,0.0377080358,-0.12901195885256408,-385796502825.0,-119525235968.0,0.0375,1.2912058826,0.1978983374,1.2903118847,2.7603424498059552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283176757,1.7603424498,0.04112720583549077,2.9943686433988335
PVI,2017,1,1.1554585402,7342079811000,222487267,13.2458373412,0.0,187.7819999834,455.280842642559,28560.090086116,-17.8241110015,0.10927707371437052,0.0819841647,-0.066826999,0.0325925581,-0.12573424328047933,-383762510649.0,-116549134648.0,0.0363636364,1.4355592017,0.1213445636,1.4347988356,2.536690579919587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332869677,1.5366905799,0.043112141194361006,2.9497762941391685
PVI,2016,4,1.0482922504,6563374376500,222487267,12.8046548573,0.0,350.5512606956,1377.516610800024,28141.0074240102,-14.3814703176,0.31846607423026785,0.0796225622,0.0,0.033583996,-0.13463028655074658,-407224652530.0,-129563180833.0,0.0,1.4544604051,0.096206692,1.4536142464,2.439705420478832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4397423533,0.04424002483905626,2.9121801654471104
PVI,2016,3,0.8957357105,5628927855100,222487267,9.7178384513,0.0,24.3549107543,505.2220069969218,28244.9384370073,-9.2973730957,0.11107457340085419,0.0863181791,0.0,0.0352080056,-0.12384254315997859,-529401442846.0,-125326418520.0,0.04743083,1.3513822912,0.1102228893,1.3503291985,2.6199852939394064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122935854,1.6199852939,0.04434277652729802,2.7780937672055868
PVI,2016,2,0.8442838093,5473186768200,222487267,9.7806564607,0.0,12.2998496352,155.1556160245341,29137.1215821124,-7.9846800452,0.03305342367432507,0.0821054281,0.0,0.0333431367,-0.10118981173816174,-608094758932.0,-105680047240.0,0.0487804878,1.4179710086,0.1241864819,1.4159305368,2.4698859860037112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336989732,1.469885986,0.040084514382636105,2.913712158211239
PVI,2016,1,0.8948663128,5584430401700,222487267,9.1485324041,0.0,62.2105943376,388.1381506430208,28048.8824331647,6.7615991178,0.08321301499258299,0.0889588317,0.0,0.0360892188,0.0,-693003586721.0,0.0,0.0478087649,1.4284760379,0.1157964932,1.4271773211,2.4210892841577274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626069659,1.4210892842,0.04000098980895317,2.8980224952027895
PVI,2015,4,0.9024637425,5584430401700,222487267,9.7906317471,0.0,8.3159605759,1556.2055724474335,27812.7517116315,7.2632431138,0.31922135633359994,0.0,0.0,0.0,-0.20646518031388256,0.0,-223937594421.0,0.0478087649,0.0,0.0,0.0,2.301355154877461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119201093296737,2.874790684397593
PVI,2015,3,0.9039251397,5584430401700,222487267,16.5349531451,0.0,91.3125250966,416.3075079033624,27767.786179085,8.966725879,0.08751206029665762,0.0,0.0,0.0,-0.17153466619529814,0.0,-181552986638.0,0.0358565737,0.0,0.0,0.0,2.6523650951380806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040591104867422664,2.954897305860357
PVI,2015,2,0.8955066957,5334870408000,222286267,16.8603117304,0.0,13.6801069631,385.4419849697687,26800.4696278441,8.989077834,0.08962847591741253,0.0,0.0,0.0,-0.17856606292136662,0.0,-170696479215.0,0.0375,0.0,0.0,0.0,2.479571864110484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039165446719748594,2.998880092637752
PVI,2015,1,0.6621487443,4401268086600,222286267,6.8040598412,0.0,24.4166396291,341.82303129864516,29902.64675425,3.9800619841,0.08441079605029982,0.0,0.0,0.0,-0.17669886870436707,0.0,-159055879240.0,0.0454545455,0.0,0.0,0.0,2.5547772832117635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04071359209408741,2.9902646754249957
PVI,2014,4,0.6204851303,3645494778800,222286267,13.0961602969,1.1160618454,15.9657811274,386.4121579584581,26430.931537717,4.3681293749,0.1038884541826165,0.0450837642,0.0,0.0181417946,-0.21025982302574597,493424741652.0,-173841085572.0,0.0548780487,1.2124621232,0.5818402788,1.2122677359,2.9607067078016436,0.2125844652,2.7577640537,457.3038279184599,0.3029354705,205.6098980301,663.2166614190598,1204.8770630398,0.1712099002,1.8482466775,0.16005344646942177,2.6430931537716953
PVI,2014,3,0.6184688033,3782657205600,225158167,12.0747630187,1.2043564614,16.2895198823,321.9047736918199,27163.8600182911,4.1147902859,0.09620523715199977,0.0511333148,15.6037340384,0.0180919816,-0.21635156846068124,600544860441.0,-162995815465.0,0.0535714285,1.1833451076,0.5538984628,1.1830474788,3.0753096163846685,0.1809239102,3.7536801867,694.4473982241315,0.4246763953,280.7395278717,975.6116024911314,859.4779554923,0.179851265,1.9598127717,0.16153835454063883,2.6110468673659435
PVI,2014,2,0.6767917185,4097878639400,225158167,14.1283763468,1.3638028108,33.6757573987,310.16566104839535,26891.5820066522,3.7124427718,0.09822746127042606,0.0474130042,16.9040452083,0.0187246719,-0.24151261402084495,540866786584.0,-171707125546.0,0.0494505494,5.6456596738,2.4771554035,5.6445359234,3.372644231581498,0.1934797654,3.4037118031,554.4567941808052,0.3896534378,321.7249781037,876.5714257223052,936.7298336904,0.1861635692,2.2532135755,0.08087066018749751,2.5848749371298343
PVI,2014,1,0.6881973705,4282869173000,225414167,15.3118678988,2.0389851083,89.1806840747,224.2156700381658,27608.3589005167,2.5903707446,0.07264105871451869,0.0458084836,17.6671445136,0.021093123,-0.2348440311719174,531018723140.0,-163397169921.0,0.047368421,1.4709441346,0.8200954898,1.4707856966,2.861744788221567,0.1578442614,1.9964495198,481.69713572503514,0.8079081613,780.4319412208,1262.9369851071351,451.7840238328,0.198489982,1.7429647508,0.0789478930360585,2.656790309734425
PVI,2013,4,0.7118689421,4395576256500,225414167,13.3612711507,1.5905093995,10.3306314492,537.7518386499638,27392.6826196288,4.156829758,0.16290093089795174,0.0539217557,0.0,0.028525717,-0.5750497595711522,560928282685.0,-427902645516.0,0.0461538461,2.0871791804,1.8253201571,2.0866827972,2.008174704157656,0.2385411622,2.2940356138,165.0584712457736,0.6826324566,403.2027575777,568.9438612800736,534.6947635689,0.185656344,0.8874862391,0.22315931324032232,2.6360354848943377
PVI,2013,3,0.6636353916,4034913589300,225414167,14.3961422989,1.2793154801,38.3985267412,218.2644049475382,26972.6422448594,8.1387448148,0.08667133977285098,0.0460486582,22.8180376027,0.0247290297,-0.6760672175846074,438038912852.0,-383776599821.0,0.0502793296,2.1028904233,1.7905611913,2.1026798002,1.889760247192382,0.2779710627,2.8430672248,159.51554459578006,0.2828079487,289.9320134243,449.73036596878006,1290.6285044782,0.1491213639,0.8093563787,0.1927986196668469,2.595614422512266
PVI,2013,2,0.6096636645,3552199841900,226254767,11.242894977,0.9553053129,-5.6507597795,264.0194326778538,25751.9037344208,3.6869669201,-0.2616145493938228,0.0516869278,20.0882194305,0.0279128338,1.6079877539376737,483490631880.0,-367159251258.0,0.0573248407,2.0600219507,1.7154419702,2.0597040163,1.9114602138938628,0.3304808946,3.4809670873,134.52240299126026,0.2442635739,199.1685440889,333.93521065406026,1494.2874786864,0.155416604,0.8302646079,0.19345836898695318,2.57519037344208
PVI,2013,1,0.599120379,3574825318600,226254767,10.1810931893,0.6722794426,12.2484545214,443.4531253699508,26371.9956006071,0.2237031158,0.07560413124525861,0.0576773776,20.2161698727,0.0311224306,-0.22682184435922445,501132972921.0,-301012692483.0,0.0569620253,2.1143624564,1.8354047586,2.1141400474,1.8768739017045986,0.4854184656,5.8329153666,92.3288204582566,0.1525858651,111.2137591582,203.69516548155661,2392.0957529481,0.1517622514,0.7976084963,0.1726859139894536,2.6371995600607128
