ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SSB,2019,3,0.0,0.0,936900000.0,0.0,0.0,0.0,229.96477745757284,0.0,0.2591927819548872,0.0703580972,0.0043025571,14.705832193707725,13.7058321937,0.07462448745765986,0.3659266666666667
SSB,2019,2,0.0,0.0,768800000.0,0.0,0.0,0.0,221.90686784599376,0.0,0.22248565466875325,0.0699754945,0.0039944672,17.365231125471443,16.3652311255,0.09033741080767538,0.3028352733686067
SSB,2019,1,0.0,0.0,768800000.0,0.0,0.0,0.0,195.38891779396462,0.0,0.22849341739996806,0.065291315,0.0035840845,16.786785162057953,15.7867851621,0.09152349265581627,0.2969031746031746
SSB,2018,4,0.0,0.0,768800000.0,0.0,0.0,0.0,118.74349635796045,0.0,0.17138287147504913,0.0681600237,0.0037164079,16.92309864295691,15.9230988839,0.09341812117200435,0.2928220458553792
SSB,2018,3,0.0,0.0,546582600.0,0.0,0.0,0.0,264.12476357644755,0.0,0.3571364958736567,0.0675988474,0.0033982972,19.425349584805357,18.4253495848,0.11975123214915126,0.22947100529100528
SSB,2018,2,0.0,0.0,546582600.0,0.0,0.0,0.0,175.3916059530618,0.0,0.13824480749180548,0.0,0.0,20.58932097499233,0.0,0.12462079833101972,0.22182962962962963
SSB,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116348193723316,0.0,0.0,19.328349510289144,0.0,0.05954126710750161,0.2211505467372134
SSB,2017,4,0.0,0.0,546582600.0,0.0,0.0,0.0,136.05262955681354,0.0,0.1276190443502093,0.0505802221,0.0026698145,20.245661058480664,19.2456610585,0.060681776405130367,0.21779911816578484
SSB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852163597333634,0.0,0.0,18.56361452261356,0.0,0.06558520392379379,0.21241724867724868
SSB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09587778464010632,0.0,0.0,18.17632537695447,0.0,0.06739762440705642,0.20876028218694886
SSB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14677012737954567,0.0,0.0,17.933138819266542,0.0,0.059782155344750815,0.20762331569664902
SSB,2016,4,0.0,0.0,546582600.0,0.0,0.0,0.0,34.77425004015861,10757.4408698704,0.043396463349201456,0.0200518668,0.0012416317,17.579583423330266,16.5795834233,0.059042013119426924,0.20740141093474426
SSB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487900501780818,0.0,0.0,16.191529780629818,0.0,0.059242616398625256,0.20578874779541445
SSB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431363093597869,0.0,0.0,15.866238220724664,0.0,0.05928989251089173,0.2036316402116402
SSB,2015,4,0.0,0.0,546582600.0,0.0,0.0,0.0,-46.29126503478157,10554.4175756784,-0.12342017589643281,0.0,0.0,14.692127614099213,0.0,0.06055077423428992,0.20348716049382717
SSB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22951930174996743,0.0,0.0,12.712232678982835,0.0,0.04960526065259649,0.20378236331569666
